source,target,type,subtype
MIMAT0000074,NF1,mir_regulates_mrna,
MIMAT0000722,NF1,mir_regulates_mrna,
MIMAT0001629,GDNF,mir_regulates_mrna,
MIMAT0002171,GDNF,mir_regulates_mrna,
MIMAT0003221,GDNF,mir_regulates_mrna,
MIMAT0016854,GDNF,mir_regulates_mrna,
MIMAT0016860,GDNF,mir_regulates_mrna,
MIMAT0004495,GDNF,mir_regulates_mrna,
MIMAT0004597,GDNF,mir_regulates_mrna,
MIMAT0002879,GDNF,mir_regulates_mrna,
MIMAT0000073,TP53,mir_regulates_mrna,
MIMAT0004507,TP53,mir_regulates_mrna,
MIMAT0000245,TP53,mir_regulates_mrna,
MIMAT0000451,TP53,mir_regulates_mrna,
MIMAT0000761,TP53,mir_regulates_mrna,
MIMAT0005573,TP53,mir_regulates_mrna,
MIMAT0005876,TP53,mir_regulates_mrna,
MIMAT0022721,TP53,mir_regulates_mrna,
MIMAT0032029,TP53,mir_regulates_mrna,
MIMAT0016901,TP53,mir_regulates_mrna,
MIMAT0016916,TP53,mir_regulates_mrna,
MIMAT0019844,TP53,mir_regulates_mrna,
MIMAT0021129,TP53,mir_regulates_mrna,
MIMAT0022290,TP53,mir_regulates_mrna,
MIMAT0022496,TP53,mir_regulates_mrna,
MIMAT0024614,TP53,mir_regulates_mrna,
MIMAT0027402,TP53,mir_regulates_mrna,
MIMAT0027506,TP53,mir_regulates_mrna,
MIMAT0027572,TP53,mir_regulates_mrna,
MIMAT0028117,TP53,mir_regulates_mrna,
MIMAT0031012,TP53,mir_regulates_mrna,
MIMAT0000092,TP53,mir_regulates_mrna,
MIMAT0002175,TP53,mir_regulates_mrna,
MIMAT0003280,TP53,mir_regulates_mrna,
MIMAT0022938,TP53,mir_regulates_mrna,
MIMAT0005583,TP53,mir_regulates_mrna,
MIMAT0019862,TP53,mir_regulates_mrna,
MIMAT0021124,TP53,mir_regulates_mrna,
MIMAT0027456,TP53,mir_regulates_mrna,
MIMAT0027470,TP53,mir_regulates_mrna,
MIMAT0027666,TP53,mir_regulates_mrna,
MIMAT0028211,TP53,mir_regulates_mrna,
MIMAT0030998,TP53,mir_regulates_mrna,
MIMAT0004609,TP53,mir_regulates_mrna,
MIMAT0019047,TP53,mir_regulates_mrna,
MIMAT0024613,TP53,mir_regulates_mrna,
MIMAT0027494,TP53,mir_regulates_mrna,
MIMAT0000072,TP53,mir_regulates_mrna,
MIMAT0000074,TP53,mir_regulates_mrna,
MIMAT0004592,TP53,mir_regulates_mrna,
MIMAT0004671,TP53,mir_regulates_mrna,
MIMAT0019849,TP53,mir_regulates_mrna,
MIMAT0024617,TP53,mir_regulates_mrna,
MIMAT0004776,TP53,mir_regulates_mrna,
MIMAT0022741,TP53,mir_regulates_mrna,
MIMAT0027550,TP53,mir_regulates_mrna,
MIMAT0004697,TP53,mir_regulates_mrna,
MIMAT0021025,TP53,mir_regulates_mrna,
MIMAT0000080,IL1B,mir_regulates_mrna,
MIMAT0000070,TNF,mir_regulates_mrna,
MIMAT0000255,TNF,mir_regulates_mrna,
MIMAT0000232,HGF,mir_regulates_mrna,
MIMAT0005459,IGF2,mir_regulates_mrna,
MIMAT0006764,IGF2,mir_regulates_mrna,
MIMAT0018004,IGF2,mir_regulates_mrna,
MIMAT0027377,IGF2,mir_regulates_mrna,
MIMAT0027481,IGF2,mir_regulates_mrna,
MIMAT0027682,IGF2,mir_regulates_mrna,
MIMAT0000093,IGF2,mir_regulates_mrna,
MIMAT0004949,IGF2,mir_regulates_mrna,
MIMAT0005867,IGF2,mir_regulates_mrna,
MIMAT0019213,IGF2,mir_regulates_mrna,
MIMAT0015085,IGF2,mir_regulates_mrna,
MIMAT0027626,IGF2,mir_regulates_mrna,
MIMAT0000423,IGF2,mir_regulates_mrna,
MIMAT0005792,IGF2,mir_regulates_mrna,
MIMAT0018943,IGF2,mir_regulates_mrna,
MIMAT0000066,IGF1,mir_regulates_mrna,
MIMAT0000242,IGF1,mir_regulates_mrna,
MIMAT0004550,IGF1,mir_regulates_mrna,
MIMAT0004589,IGF1,mir_regulates_mrna,
MIMAT0000424,IGF1,mir_regulates_mrna,
MIMAT0004609,IGF1,mir_regulates_mrna,
MIMAT0001412,IGF1,mir_regulates_mrna,
MIMAT0002876,IGF1,mir_regulates_mrna,
MIMAT0026720,IGF1,mir_regulates_mrna,
MIMAT0014984,IGF1,mir_regulates_mrna,
MIMAT0018118,IGF1,mir_regulates_mrna,
MIMAT0018181,IGF1,mir_regulates_mrna,
MIMAT0018206,IGF1,mir_regulates_mrna,
MIMAT0019006,IGF1,mir_regulates_mrna,
MIMAT0019007,IGF1,mir_regulates_mrna,
MIMAT0019849,IGF1,mir_regulates_mrna,
MIMAT0023711,IGF1,mir_regulates_mrna,
MIMAT0024618,IGF1,mir_regulates_mrna,
MIMAT0025485,IGF1,mir_regulates_mrna,
MIMAT0027380,IGF1,mir_regulates_mrna,
MIMAT0027443,IGF1,mir_regulates_mrna,
MIMAT0027458,IGF1,mir_regulates_mrna,
MIMAT0027460,IGF1,mir_regulates_mrna,
MIMAT0027470,IGF1,mir_regulates_mrna,
MIMAT0027476,IGF1,mir_regulates_mrna,
MIMAT0027498,IGF1,mir_regulates_mrna,
MIMAT0027660,IGF1,mir_regulates_mrna,
MIMAT0027666,IGF1,mir_regulates_mrna,
MIMAT0027668,IGF1,mir_regulates_mrna,
MIMAT0028109,IGF1,mir_regulates_mrna,
MIMAT0030415,IGF1,mir_regulates_mrna,
MIMAT0030417,IGF1,mir_regulates_mrna,
MIMAT0030422,IGF1,mir_regulates_mrna,
MIMAT0004952,IGF1,mir_regulates_mrna,
MIMAT0016903,IGF1,mir_regulates_mrna,
MIMAT0025482,IGF1,mir_regulates_mrna,
MIMAT0027430,IGF1,mir_regulates_mrna,
MIMAT0027583,IGF1,mir_regulates_mrna,
MIMAT0027595,IGF1,mir_regulates_mrna,
MIMAT0027634,IGF1,mir_regulates_mrna,
MIMAT0002175,IGF1,mir_regulates_mrna,
MIMAT0003271,FASLG,mir_regulates_mrna,
MIMAT0000070,TGFB1,mir_regulates_mrna,
MIMAT0000103,TGFB1,mir_regulates_mrna,
MIMAT0019778,CACNA1B,mir_regulates_mrna,
MIMAT0000427,CACNA1C,mir_regulates_mrna,
MIMAT0015023,CACNA1C,mir_regulates_mrna,
MIMAT0015052,CACNA1C,mir_regulates_mrna,
MIMAT0016853,CACNA1C,mir_regulates_mrna,
MIMAT0016900,CACNA1C,mir_regulates_mrna,
MIMAT0018940,CACNA1C,mir_regulates_mrna,
MIMAT0019023,CACNA1C,mir_regulates_mrna,
MIMAT0019895,CACNA1C,mir_regulates_mrna,
MIMAT0027353,CACNA1C,mir_regulates_mrna,
MIMAT0027408,CACNA1C,mir_regulates_mrna,
MIMAT0027456,CACNA1C,mir_regulates_mrna,
MIMAT0027520,CACNA1C,mir_regulates_mrna,
MIMAT0027573,CACNA1C,mir_regulates_mrna,
MIMAT0028109,CACNA1C,mir_regulates_mrna,
MIMAT0000086,CACNA1C,mir_regulates_mrna,
MIMAT0019021,CACNA1C,mir_regulates_mrna,
MIMAT0021034,CACNA1C,mir_regulates_mrna,
MIMAT0019853,CACNA1C,mir_regulates_mrna,
MIMAT0000088,CACNA1E,mir_regulates_mrna,
MIMAT0004703,CACNA1E,mir_regulates_mrna,
MIMAT0027582,CACNA1E,mir_regulates_mrna,
MIMAT0003273,CACNA1E,mir_regulates_mrna,
MIMAT0005459,CACNA1E,mir_regulates_mrna,
MIMAT0004918,CACNA1E,mir_regulates_mrna,
MIMAT0019233,CACNA2D1,mir_regulates_mrna,
MIMAT0019977,CACNA2D1,mir_regulates_mrna,
MIMAT0019854,CACNA2D1,mir_regulates_mrna,
MIMAT0019849,CACNB1,mir_regulates_mrna,
MIMAT0015089,CACNB1,mir_regulates_mrna,
MIMAT0016901,CACNB1,mir_regulates_mrna,
MIMAT0019882,CACNB1,mir_regulates_mrna,
MIMAT0021128,CACNB1,mir_regulates_mrna,
MIMAT0027408,CACNB1,mir_regulates_mrna,
MIMAT0027470,CACNB1,mir_regulates_mrna,
MIMAT0027491,CACNB1,mir_regulates_mrna,
MIMAT0027507,CACNB1,mir_regulates_mrna,
MIMAT0027666,CACNB1,mir_regulates_mrna,
MIMAT0027675,CACNB1,mir_regulates_mrna,
MIMAT0004491,CACNB2,mir_regulates_mrna,
MIMAT0004492,CACNB2,mir_regulates_mrna,
MIMAT0000731,CACNB2,mir_regulates_mrna,
MIMAT0018971,CACNB2,mir_regulates_mrna,
MIMAT0019814,CACNB2,mir_regulates_mrna,
MIMAT0021124,CACNB2,mir_regulates_mrna,
MIMAT0022260,CACNB2,mir_regulates_mrna,
MIMAT0027426,CACNB2,mir_regulates_mrna,
MIMAT0027520,CACNB2,mir_regulates_mrna,
MIMAT0027614,CACNB2,mir_regulates_mrna,
MIMAT0027631,CACNB2,mir_regulates_mrna,
MIMAT0000069,CACNB2,mir_regulates_mrna,
MIMAT0016881,CACNB2,mir_regulates_mrna,
MIMAT0018349,CACNB2,mir_regulates_mrna,
MIMAT0027543,CACNB2,mir_regulates_mrna,
MIMAT0001080,CACNB3,mir_regulates_mrna,
MIMAT0000083,CACNB4,mir_regulates_mrna,
MIMAT0009206,CACNG1,mir_regulates_mrna,
MIMAT0019361,CACNG1,mir_regulates_mrna,
MIMAT0022714,CSF1,mir_regulates_mrna,
MIMAT0005871,CSF1,mir_regulates_mrna,
MIMAT0022273,CSF1,mir_regulates_mrna,
MIMAT0027688,CSF1,mir_regulates_mrna,
MIMAT0000454,CSF1,mir_regulates_mrna,
MIMAT0003945,CSF1,mir_regulates_mrna,
MIMAT0030422,CSF1,mir_regulates_mrna,
MIMAT0000422,FGF1,mir_regulates_mrna,
MIMAT0000756,FGF1,mir_regulates_mrna,
MIMAT0019050,FGF1,mir_regulates_mrna,
MIMAT0022293,FGF1,mir_regulates_mrna,
MIMAT0027358,FGF1,mir_regulates_mrna,
MIMAT0027539,FGF1,mir_regulates_mrna,
MIMAT0027655,FGF1,mir_regulates_mrna,
MIMAT0028116,FGF1,mir_regulates_mrna,
MIMAT0003256,FGF1,mir_regulates_mrna,
MIMAT0027032,FGF1,mir_regulates_mrna,
MIMAT0019928,FGF1,mir_regulates_mrna,
MIMAT0023694,FGF1,mir_regulates_mrna,
MIMAT0010195,IGF1R,mir_regulates_mrna,
MIMAT0000064,IGF1R,mir_regulates_mrna,
MIMAT0000066,IGF1R,mir_regulates_mrna,
MIMAT0000095,IGF1R,mir_regulates_mrna,
MIMAT0004564,IGF1R,mir_regulates_mrna,
MIMAT0004592,IGF1R,mir_regulates_mrna,
MIMAT0000427,IGF1R,mir_regulates_mrna,
MIMAT0000432,IGF1R,mir_regulates_mrna,
MIMAT0000455,IGF1R,mir_regulates_mrna,
MIMAT0003385,IGF1R,mir_regulates_mrna,
MIMAT0000720,IGF1R,mir_regulates_mrna,
MIMAT0004692,IGF1R,mir_regulates_mrna,
MIMAT0000770,IGF1R,mir_regulates_mrna,
MIMAT0002833,IGF1R,mir_regulates_mrna,
MIMAT0002856,IGF1R,mir_regulates_mrna,
MIMAT0002874,IGF1R,mir_regulates_mrna,
MIMAT0003163,IGF1R,mir_regulates_mrna,
MIMAT0003255,IGF1R,mir_regulates_mrna,
MIMAT0003294,IGF1R,mir_regulates_mrna,
MIMAT0003298,IGF1R,mir_regulates_mrna,
MIMAT0004948,IGF1R,mir_regulates_mrna,
MIMAT0005929,IGF1R,mir_regulates_mrna,
MIMAT0006767,IGF1R,mir_regulates_mrna,
MIMAT0026917,IGF1R,mir_regulates_mrna,
MIMAT0013517,IGF1R,mir_regulates_mrna,
MIMAT0019200,IGF1R,mir_regulates_mrna,
MIMAT0014988,IGF1R,mir_regulates_mrna,
MIMAT0015021,IGF1R,mir_regulates_mrna,
MIMAT0016881,IGF1R,mir_regulates_mrna,
MIMAT0018083,IGF1R,mir_regulates_mrna,
MIMAT0018980,IGF1R,mir_regulates_mrna,
MIMAT0019698,IGF1R,mir_regulates_mrna,
MIMAT0019721,IGF1R,mir_regulates_mrna,
MIMAT0019815,IGF1R,mir_regulates_mrna,
MIMAT0019838,IGF1R,mir_regulates_mrna,
MIMAT0019896,IGF1R,mir_regulates_mrna,
MIMAT0019953,IGF1R,mir_regulates_mrna,
MIMAT0019960,IGF1R,mir_regulates_mrna,
MIMAT0019978,IGF1R,mir_regulates_mrna,
MIMAT0022288,IGF1R,mir_regulates_mrna,
MIMAT0022491,IGF1R,mir_regulates_mrna,
MIMAT0024597,IGF1R,mir_regulates_mrna,
MIMAT0027363,IGF1R,mir_regulates_mrna,
MIMAT0027381,IGF1R,mir_regulates_mrna,
MIMAT0027391,IGF1R,mir_regulates_mrna,
MIMAT0027402,IGF1R,mir_regulates_mrna,
MIMAT0027429,IGF1R,mir_regulates_mrna,
MIMAT0027508,IGF1R,mir_regulates_mrna,
MIMAT0027535,IGF1R,mir_regulates_mrna,
MIMAT0027562,IGF1R,mir_regulates_mrna,
MIMAT0027640,IGF1R,mir_regulates_mrna,
MIMAT0027647,IGF1R,mir_regulates_mrna,
MIMAT0028118,IGF1R,mir_regulates_mrna,
MIMAT0028119,IGF1R,mir_regulates_mrna,
MIMAT0028212,IGF1R,mir_regulates_mrna,
MIMAT0028224,IGF1R,mir_regulates_mrna,
MIMAT0030998,IGF1R,mir_regulates_mrna,
MIMAT0031012,IGF1R,mir_regulates_mrna,
MIMAT0033692,IGF1R,mir_regulates_mrna,
MIMAT0000261,IGF1R,mir_regulates_mrna,
MIMAT0000415,IGF1R,mir_regulates_mrna,
MIMAT0000435,IGF1R,mir_regulates_mrna,
MIMAT0000437,IGF1R,mir_regulates_mrna,
MIMAT0002811,IGF1R,mir_regulates_mrna,
MIMAT0002834,IGF1R,mir_regulates_mrna,
MIMAT0002838,IGF1R,mir_regulates_mrna,
MIMAT0004794,IGF1R,mir_regulates_mrna,
MIMAT0003248,IGF1R,mir_regulates_mrna,
MIMAT0003299,IGF1R,mir_regulates_mrna,
MIMAT0022710,IGF1R,mir_regulates_mrna,
MIMAT0015002,IGF1R,mir_regulates_mrna,
MIMAT0016851,IGF1R,mir_regulates_mrna,
MIMAT0018978,IGF1R,mir_regulates_mrna,
MIMAT0019082,IGF1R,mir_regulates_mrna,
MIMAT0019847,IGF1R,mir_regulates_mrna,
MIMAT0021043,IGF1R,mir_regulates_mrna,
MIMAT0021045,IGF1R,mir_regulates_mrna,
MIMAT0025478,IGF1R,mir_regulates_mrna,
MIMAT0027425,IGF1R,mir_regulates_mrna,
MIMAT0027448,IGF1R,mir_regulates_mrna,
MIMAT0027549,IGF1R,mir_regulates_mrna,
MIMAT0027624,IGF1R,mir_regulates_mrna,
MIMAT0027686,IGF1R,mir_regulates_mrna,
MIMAT0028115,IGF1R,mir_regulates_mrna,
MIMAT0030413,IGF1R,mir_regulates_mrna,
MIMAT0031181,IGF1R,mir_regulates_mrna,
MIMAT0004515,KITLG,mir_regulates_mrna,
MIMAT0005457,KITLG,mir_regulates_mrna,
MIMAT0002862,KITLG,mir_regulates_mrna,
MIMAT0000265,PPP3R1,mir_regulates_mrna,
MIMAT0000268,PPP3R1,mir_regulates_mrna,
MIMAT0004780,PPP3R1,mir_regulates_mrna,
MIMAT0019895,PPP3R1,mir_regulates_mrna,
MIMAT0027370,PPP3R1,mir_regulates_mrna,
MIMAT0027427,PPP3R1,mir_regulates_mrna,
MIMAT0000762,CACNA1I,mir_regulates_mrna,
MIMAT0004762,CACNA2D2,mir_regulates_mrna,
MIMAT0025852,CACNA2D2,mir_regulates_mrna,
MIMAT0015024,CACNA2D2,mir_regulates_mrna,
MIMAT0015026,CACNA2D2,mir_regulates_mrna,
MIMAT0027448,CACNA2D2,mir_regulates_mrna,
MIMAT0004920,ERBB2,mir_regulates_mrna,
MIMAT0032026,ERBB2,mir_regulates_mrna,
MIMAT0015008,ERBB2,mir_regulates_mrna,
MIMAT0018090,ERBB2,mir_regulates_mrna,
MIMAT0027683,ERBB2,mir_regulates_mrna,
MIMAT0027402,ERBB3,mir_regulates_mrna,
MIMAT0027503,ERBB3,mir_regulates_mrna,
MIMAT0027553,ERBB3,mir_regulates_mrna,
MIMAT0028116,ERBB3,mir_regulates_mrna,
MIMAT0028117,ERBB3,mir_regulates_mrna,
MIMAT0005930,ERBB3,mir_regulates_mrna,
MIMAT0016863,ERBB3,mir_regulates_mrna,
MIMAT0022696,ERBB3,mir_regulates_mrna,
MIMAT0000760,ERBB3,mir_regulates_mrna,
MIMAT0018944,RPS6KA1,mir_regulates_mrna,
MIMAT0019720,RPS6KA1,mir_regulates_mrna,
MIMAT0019896,RPS6KA2,mir_regulates_mrna,
MIMAT0027550,RPS6KA2,mir_regulates_mrna,
MIMAT0004982,RPS6KA2,mir_regulates_mrna,
MIMAT0021033,RPS6KA2,mir_regulates_mrna,
MIMAT0015052,RPS6KA2,mir_regulates_mrna,
MIMAT0027038,RPS6KA2,mir_regulates_mrna,
MIMAT0015023,RPS6KA4,mir_regulates_mrna,
MIMAT0018190,RPS6KA4,mir_regulates_mrna,
MIMAT0019015,RPS6KA4,mir_regulates_mrna,
MIMAT0022491,RPS6KA4,mir_regulates_mrna,
MIMAT0002830,RPS6KA4,mir_regulates_mrna,
MIMAT0003292,RPS6KA4,mir_regulates_mrna,
MIMAT0005929,RPS6KA4,mir_regulates_mrna,
MIMAT0019715,RPS6KA4,mir_regulates_mrna,
MIMAT0019939,RPS6KA4,mir_regulates_mrna,
MIMAT0027426,RPS6KA4,mir_regulates_mrna,
MIMAT0027526,RPS6KA4,mir_regulates_mrna,
MIMAT0027550,RPS6KA4,mir_regulates_mrna,
MIMAT0027662,RPS6KA4,mir_regulates_mrna,
MIMAT0028119,RPS6KA4,mir_regulates_mrna,
MIMAT0000422,RPS6KA4,mir_regulates_mrna,
MIMAT0019737,RPS6KA4,mir_regulates_mrna,
MIMAT0027470,RPS6KA4,mir_regulates_mrna,
MIMAT0027614,RPS6KA4,mir_regulates_mrna,
MIMAT0027666,RPS6KA4,mir_regulates_mrna,
MIMAT0027672,RPS6KA4,mir_regulates_mrna,
MIMAT0000265,NTRK2,mir_regulates_mrna,
MIMAT0000617,NTRK2,mir_regulates_mrna,
MIMAT0000765,NTRK2,mir_regulates_mrna,
MIMAT0000072,RAP1A,mir_regulates_mrna,
MIMAT0004595,RAP1A,mir_regulates_mrna,
MIMAT0002830,RAP1A,mir_regulates_mrna,
MIMAT0004794,RAP1A,mir_regulates_mrna,
MIMAT0019908,RAP1A,mir_regulates_mrna,
MIMAT0025841,RAP1A,mir_regulates_mrna,
MIMAT0027400,RAP1A,mir_regulates_mrna,
MIMAT0027544,RAP1A,mir_regulates_mrna,
MIMAT0030986,RAP1A,mir_regulates_mrna,
MIMAT0000066,RAP1A,mir_regulates_mrna,
MIMAT0027443,RAP1A,mir_regulates_mrna,
MIMAT0000717,RAP1A,mir_regulates_mrna,
MIMAT0000098,RAP1B,mir_regulates_mrna,
MIMAT0000099,RAP1B,mir_regulates_mrna,
MIMAT0026474,RAP1B,mir_regulates_mrna,
MIMAT0000244,RAP1B,mir_regulates_mrna,
MIMAT0000250,RAP1B,mir_regulates_mrna,
MIMAT0000420,RAP1B,mir_regulates_mrna,
MIMAT0001339,RAP1B,mir_regulates_mrna,
MIMAT0002821,RAP1B,mir_regulates_mrna,
MIMAT0014999,RAP1B,mir_regulates_mrna,
MIMAT0018074,RAP1B,mir_regulates_mrna,
MIMAT0018984,RAP1B,mir_regulates_mrna,
MIMAT0019031,RAP1B,mir_regulates_mrna,
MIMAT0000084,RAP1B,mir_regulates_mrna,
MIMAT0022844,RAP1B,mir_regulates_mrna,
MIMAT0000419,RAP1B,mir_regulates_mrna,
MIMAT0002877,RAP1B,mir_regulates_mrna,
MIMAT0017986,RAP1B,mir_regulates_mrna,
MIMAT0018109,RAP1B,mir_regulates_mrna,
MIMAT0022736,RAP1B,mir_regulates_mrna,
MIMAT0027667,RAP1B,mir_regulates_mrna,
MIMAT0000255,AKT1,mir_regulates_mrna,
MIMAT0000756,AKT1,mir_regulates_mrna,
MIMAT0027633,AKT1,mir_regulates_mrna,
MIMAT0027549,AKT1,mir_regulates_mrna,
MIMAT0004609,AKT1,mir_regulates_mrna,
MIMAT0027429,AKT1,mir_regulates_mrna,
MIMAT0000092,TGFBR2,mir_regulates_mrna,
MIMAT0000680,TGFBR2,mir_regulates_mrna,
MIMAT0015004,TGFBR2,mir_regulates_mrna,
MIMAT0019363,TGFBR2,mir_regulates_mrna,
MIMAT0019855,TGFBR2,mir_regulates_mrna,
MIMAT0027516,TGFBR2,mir_regulates_mrna,
MIMAT0027536,TGFBR2,mir_regulates_mrna,
MIMAT0027634,TGFBR2,mir_regulates_mrna,
MIMAT0000255,TGFBR2,mir_regulates_mrna,
MIMAT0018088,TGFBR2,mir_regulates_mrna,
MIMAT0027416,TGFBR2,mir_regulates_mrna,
MIMAT0000222,IRAK1,mir_regulates_mrna,
MIMAT0000255,VEGFA,mir_regulates_mrna,
MIMAT0004598,VEGFA,mir_regulates_mrna,
MIMAT0000680,VEGFA,mir_regulates_mrna,
MIMAT0000685,VEGFA,mir_regulates_mrna,
MIMAT0000738,VEGFA,mir_regulates_mrna,
MIMAT0002875,VEGFA,mir_regulates_mrna,
MIMAT0018083,VEGFA,mir_regulates_mrna,
MIMAT0018357,VEGFA,mir_regulates_mrna,
MIMAT0027396,VEGFA,mir_regulates_mrna,
MIMAT0027418,VEGFA,mir_regulates_mrna,
MIMAT0027486,VEGFA,mir_regulates_mrna,
MIMAT0027620,VEGFA,mir_regulates_mrna,
MIMAT0027643,VEGFA,mir_regulates_mrna,
MIMAT0027650,VEGFA,mir_regulates_mrna,
MIMAT0033692,VEGFA,mir_regulates_mrna,
MIMAT0000069,VEGFA,mir_regulates_mrna,
MIMAT0000443,VEGFA,mir_regulates_mrna,
MIMAT0005883,VEGFA,mir_regulates_mrna,
MIMAT0022724,VEGFA,mir_regulates_mrna,
MIMAT0012735,VEGFA,mir_regulates_mrna,
MIMAT0014989,VEGFA,mir_regulates_mrna,
MIMAT0022487,VEGFA,mir_regulates_mrna,
MIMAT0027391,VEGFA,mir_regulates_mrna,
MIMAT0027412,VEGFA,mir_regulates_mrna,
MIMAT0027432,VEGFA,mir_regulates_mrna,
MIMAT0027646,VEGFA,mir_regulates_mrna,
MIMAT0000075,VEGFA,mir_regulates_mrna,
MIMAT0000251,VEGFA,mir_regulates_mrna,
MIMAT0000461,VEGFA,mir_regulates_mrna,
MIMAT0004602,VEGFA,mir_regulates_mrna,
MIMAT0000680,PPM1B,mir_regulates_mrna,
MIMAT0004493,CDC42,mir_regulates_mrna,
MIMAT0004509,CDC42,mir_regulates_mrna,
MIMAT0000104,CDC42,mir_regulates_mrna,
MIMAT0000273,CDC42,mir_regulates_mrna,
MIMAT0000281,CDC42,mir_regulates_mrna,
MIMAT0000427,CDC42,mir_regulates_mrna,
MIMAT0000455,CDC42,mir_regulates_mrna,
MIMAT0000680,CDC42,mir_regulates_mrna,
MIMAT0000770,CDC42,mir_regulates_mrna,
MIMAT0002174,CDC42,mir_regulates_mrna,
MIMAT0000265,CDC42,mir_regulates_mrna,
MIMAT0000751,CDC42,mir_regulates_mrna,
MIMAT0004761,MAPK3,mir_regulates_mrna,
MIMAT0004748,MAPK8IP3,mir_regulates_mrna,
MIMAT0021039,MAPK8IP3,mir_regulates_mrna,
MIMAT0022294,MAPK8IP3,mir_regulates_mrna,
MIMAT0027454,MAPK8IP3,mir_regulates_mrna,
MIMAT0027587,MAPK8IP3,mir_regulates_mrna,
MIMAT0015080,MAPK8IP3,mir_regulates_mrna,
MIMAT0019041,MAPK8IP3,mir_regulates_mrna,
MIMAT0022491,MAPK8IP3,mir_regulates_mrna,
MIMAT0023252,MAPK8IP3,mir_regulates_mrna,
MIMAT0027678,MAPK8IP3,mir_regulates_mrna,
MIMAT0000278,ERBB4,mir_regulates_mrna,
MIMAT0000449,ERBB4,mir_regulates_mrna,
MIMAT0003322,MRAS,mir_regulates_mrna,
MIMAT0017981,MRAS,mir_regulates_mrna,
MIMAT0019043,MRAS,mir_regulates_mrna,
MIMAT0021123,MRAS,mir_regulates_mrna,
MIMAT0027456,MRAS,mir_regulates_mrna,
MIMAT0023694,MRAS,mir_regulates_mrna,
MIMAT0000092,TGFA,mir_regulates_mrna,
MIMAT0000762,TGFA,mir_regulates_mrna,
MIMAT0002876,TGFA,mir_regulates_mrna,
MIMAT0015077,TGFA,mir_regulates_mrna,
MIMAT0019806,TGFA,mir_regulates_mrna,
MIMAT0019885,TGFA,mir_regulates_mrna,
MIMAT0021022,TGFA,mir_regulates_mrna,
MIMAT0027414,TGFA,mir_regulates_mrna,
MIMAT0027591,TGFA,mir_regulates_mrna,
MIMAT0027647,TGFA,mir_regulates_mrna,
MIMAT0000438,TGFA,mir_regulates_mrna,
MIMAT0027378,TGFA,mir_regulates_mrna,
MIMAT0027528,TGFA,mir_regulates_mrna,
MIMAT0019847,TGFA,mir_regulates_mrna,
MIMAT0009451,TGFA,mir_regulates_mrna,
MIMAT0004701,IKBKG,mir_regulates_mrna,
MIMAT0024610,IKBKG,mir_regulates_mrna,
MIMAT0024614,IKBKG,mir_regulates_mrna,
MIMAT0024617,IKBKG,mir_regulates_mrna,
MIMAT0019868,IKBKG,mir_regulates_mrna,
MIMAT0027646,IKBKG,mir_regulates_mrna,
MIMAT0004517,RRAS2,mir_regulates_mrna,
MIMAT0015035,RRAS2,mir_regulates_mrna,
MIMAT0004599,ELK1,mir_regulates_mrna,
MIMAT0004602,ELK1,mir_regulates_mrna,
MIMAT0026612,ELK1,mir_regulates_mrna,
MIMAT0022939,ELK1,mir_regulates_mrna,
MIMAT0011161,ELK1,mir_regulates_mrna,
MIMAT0018072,ELK1,mir_regulates_mrna,
MIMAT0018937,ELK1,mir_regulates_mrna,
MIMAT0018985,ELK1,mir_regulates_mrna,
MIMAT0019033,ELK1,mir_regulates_mrna,
MIMAT0019077,ELK1,mir_regulates_mrna,
MIMAT0019723,ELK1,mir_regulates_mrna,
MIMAT0019820,ELK1,mir_regulates_mrna,
MIMAT0025462,ELK1,mir_regulates_mrna,
MIMAT0028112,ELK1,mir_regulates_mrna,
MIMAT0000451,ELK1,mir_regulates_mrna,
MIMAT0004780,ELK1,mir_regulates_mrna,
MIMAT0005573,ELK1,mir_regulates_mrna,
MIMAT0027027,ELK1,mir_regulates_mrna,
MIMAT0018945,ELK1,mir_regulates_mrna,
MIMAT0000070,IRAK4,mir_regulates_mrna,
MIMAT0000075,IRAK4,mir_regulates_mrna,
MIMAT0000103,IRAK4,mir_regulates_mrna,
MIMAT0000451,IRAK4,mir_regulates_mrna,
MIMAT0000684,IRAK4,mir_regulates_mrna,
MIMAT0000715,IRAK4,mir_regulates_mrna,
MIMAT0000722,IRAK4,mir_regulates_mrna,
MIMAT0001413,IRAK4,mir_regulates_mrna,
MIMAT0004809,IRAK4,mir_regulates_mrna,
MIMAT0004952,IRAK4,mir_regulates_mrna,
MIMAT0004983,IRAK4,mir_regulates_mrna,
MIMAT0005871,IRAK4,mir_regulates_mrna,
MIMAT0022720,IRAK4,mir_regulates_mrna,
MIMAT0007883,IRAK4,mir_regulates_mrna,
MIMAT0019208,IRAK4,mir_regulates_mrna,
MIMAT0016889,IRAK4,mir_regulates_mrna,
MIMAT0018206,IRAK4,mir_regulates_mrna,
MIMAT0019006,IRAK4,mir_regulates_mrna,
MIMAT0019913,IRAK4,mir_regulates_mrna,
MIMAT0025481,IRAK4,mir_regulates_mrna,
MIMAT0025844,IRAK4,mir_regulates_mrna,
MIMAT0027457,IRAK4,mir_regulates_mrna,
MIMAT0027668,IRAK4,mir_regulates_mrna,
MIMAT0027686,IRAK4,mir_regulates_mrna,
