node_id,layer,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
TP53,1,0.012792262248694897,0.06370638310909271,-0.006113231182098389,-0.014869749546051025,-0.01981055736541748,-0.04741990566253662,0.0439276397228241,-0.0013190507888793945,-0.018861114978790283,0.024981413036584854,0.007783828303217888,-0.01627194881439209,-0.004108786582946777,-0.026445329189300537,-0.02578103542327881,0.014104094356298447,-0.028570830821990967,-0.018518447875976562,-0.014186441898345947,-0.013977646827697754,-0.008137047290802002,0.026460647583007812,-0.010268449783325195,0.03234006464481354,-0.011466801166534424,-0.024547100067138672,0.037578780204057693,0.08118896186351776,0.019225694239139557,-0.00013262033462524414,-0.009166598320007324,0.013160571455955505,-0.003966391086578369,0.02990274876356125,-0.017824232578277588,-0.01646256446838379,0.021507224068045616,0.01958470232784748,-0.000677645206451416,0.012475334107875824,0.033291809260845184,-0.02741682529449463,0.028671834617853165,-0.01849222183227539,-0.06329953670501709,0.048747699707746506,-0.012530386447906494,-0.02569580078125,-0.009487628936767578,0.02912403643131256,-0.03206604719161987,-0.0019215941429138184,-0.0291595458984375,-0.03833061456680298,-0.003959178924560547,-0.013188660144805908,0.05725811794400215,-0.03427445888519287,0.03834325447678566,-0.013273239135742188,0.0022328360937535763,0.02374359779059887,0.018797677010297775,0.015714535489678383
MDM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN1A,1,0.012610645964741707,0.06449314951896667,0.0015602214261889458,-0.012717008590698242,-0.021843373775482178,-0.0506405234336853,0.05227631703019142,0.003162312787026167,-0.009740591049194336,0.03193124756217003,0.014935608953237534,-0.007497012615203857,-0.017902135848999023,-0.022216379642486572,-0.025621771812438965,0.01715528406202793,-0.03574496507644653,-0.026752710342407227,-0.0203513503074646,-0.013503789901733398,-0.01844710111618042,0.0011240914463996887,-0.00943446159362793,0.023922201246023178,-0.01774197816848755,-0.026743769645690918,0.04610958695411682,0.08555849641561508,0.015345770865678787,-0.005020022392272949,-0.005045771598815918,0.0024516042321920395,0.0010176501236855984,0.022884901612997055,-0.007374882698059082,-0.023757100105285645,0.024827029556035995,0.015586853958666325,0.007123896852135658,0.012049280107021332,0.02509976364672184,-0.03151750564575195,0.03384530544281006,-0.022150635719299316,-0.05149203538894653,0.05070323124527931,-0.015438735485076904,-0.024934709072113037,-0.007029473781585693,0.03154303878545761,-0.026384711265563965,-0.0008137822151184082,-0.01455533504486084,-0.03615546226501465,-0.011311054229736328,-0.006399214267730713,0.06280577927827835,-0.03492379188537598,0.03780417889356613,-0.01714414358139038,0.007918592542409897,0.01547838281840086,0.02534533478319645,0.0013670353218913078
BRCA1,1,0.011203821748495102,0.06864383816719055,0.0015809129690751433,-0.011599421501159668,-0.025715529918670654,-0.053695857524871826,0.040673382580280304,-0.0038442611694335938,-0.017184913158416748,0.038537971675395966,0.024522127583622932,-0.010673820972442627,-0.01421898603439331,-0.026167631149291992,-0.015207350254058838,0.022204872220754623,-0.032657623291015625,-0.01722872257232666,-0.017727792263031006,-0.01943385601043701,-0.01617276668548584,0.010176927782595158,-0.0028361082077026367,0.031136006116867065,-0.014730572700500488,-0.028077423572540283,0.03768269345164299,0.08277662098407745,0.0036024563014507294,0.00160200463142246,-0.012586534023284912,0.0056687332689762115,0.0023113777860999107,0.0195041261613369,-0.0208166241645813,-0.025470495223999023,0.029899870976805687,0.019476208835840225,0.002262743189930916,0.010767586529254913,0.03201766312122345,-0.0313948392868042,0.030356019735336304,-0.015725314617156982,-0.05566227436065674,0.058902960270643234,-0.01762712001800537,-0.021462082862854004,-0.009143829345703125,0.037541043013334274,-0.03250157833099365,-0.0058553218841552734,-0.012340962886810303,-0.038495659828186035,-0.007725715637207031,-0.017989635467529297,0.06182955950498581,-0.03771507740020752,0.03697077929973602,-0.022694647312164307,0.018619513139128685,0.019588448107242584,0.027892155572772026,-0.0019452571868896484
MYC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTEN,1,0.012610645964741707,0.06449314951896667,0.0015602214261889458,-0.012717008590698242,-0.021843373775482178,-0.0506405234336853,0.05227631703019142,0.003162312787026167,-0.009740591049194336,0.03193124756217003,0.014935608953237534,-0.007497012615203857,-0.017902135848999023,-0.022216379642486572,-0.025621771812438965,0.01715528406202793,-0.03574496507644653,-0.026752710342407227,-0.0203513503074646,-0.013503789901733398,-0.01844710111618042,0.0011240914463996887,-0.00943446159362793,0.023922201246023178,-0.01774197816848755,-0.026743769645690918,0.04610958695411682,0.08555849641561508,0.015345770865678787,-0.005020022392272949,-0.005045771598815918,0.0024516042321920395,0.0010176501236855984,0.022884901612997055,-0.007374882698059082,-0.023757100105285645,0.024827029556035995,0.015586853958666325,0.007123896852135658,0.012049280107021332,0.02509976364672184,-0.03151750564575195,0.03384530544281006,-0.022150635719299316,-0.05149203538894653,0.05070323124527931,-0.015438735485076904,-0.024934709072113037,-0.007029473781585693,0.03154303878545761,-0.026384711265563965,-0.0008137822151184082,-0.01455533504486084,-0.03615546226501465,-0.011311054229736328,-0.006399214267730713,0.06280577927827835,-0.03492379188537598,0.03780417889356613,-0.01714414358139038,0.007918592542409897,0.01547838281840086,0.02534533478319645,0.0013670353218913078
FU_TP53,1,-0.009814441204071045,0.08781120926141739,0.030943674966692924,0.005184320267289877,0.013233565725386143,-0.1040717363357544,0.047262586653232574,0.01657174900174141,0.022207850590348244,0.02966367080807686,0.07238060981035233,0.03856855630874634,0.036329593509435654,-0.04067826271057129,-0.14789247512817383,0.06846756488084793,-0.09544682502746582,0.003741450607776642,0.023517273366451263,0.02584834024310112,-0.008946895599365234,-0.010797202587127686,-0.00746387243270874,0.011844605207443237,-0.06401807069778442,-0.10209500789642334,0.02321009151637554,0.010799519717693329,-0.012846171855926514,-0.06054037809371948,0.07516510784626007,0.05661141872406006,-0.05122864246368408,0.009933357127010822,-0.048277974128723145,-0.0021547675132751465,0.019580058753490448,0.0033611049875617027,-0.019392788410186768,0.05661360174417496,0.052903175354003906,-0.029604852199554443,-0.04494267702102661,-0.019712090492248535,-0.13670742511749268,-0.008376359939575195,0.009301566518843174,0.05895250290632248,0.005917244590818882,-0.022237837314605713,0.014237742871046066,-0.014928996562957764,-0.03683680295944214,-0.08233559131622314,-0.0367547869682312,-0.015779316425323486,-0.060511112213134766,0.018110789358615875,0.012730256654322147,-0.006235063076019287,-0.004977047443389893,0.03797803446650505,0.04061577469110489,0.0071417223662137985
FU_MDM2,1,-0.007468044757843018,0.12212876230478287,0.06205865368247032,0.0024135946296155453,0.01093636080622673,-0.17351138591766357,0.08286324143409729,0.026910029351711273,0.04627501964569092,0.03850920498371124,0.07363557070493698,0.053301453590393066,0.03407313674688339,-0.050456345081329346,-0.18682390451431274,0.09138067066669464,-0.13841819763183594,-0.009112536907196045,-0.003276050090789795,0.04371597617864609,0.03809531033039093,-0.04096883535385132,-0.03892707824707031,-0.0034214258193969727,-0.05739480257034302,-0.15294349193572998,0.02463039755821228,0.058423109352588654,-0.008096814155578613,-0.052592337131500244,0.056543655693531036,0.04496731981635094,-0.06660157442092896,-0.03737527132034302,-0.05294531583786011,-0.04428893327713013,-0.008612513542175293,-0.01911216974258423,-0.06819897890090942,0.0429631806910038,0.07482695579528809,-0.03510105609893799,-0.07661551237106323,-0.0103035569190979,-0.19522416591644287,-0.013060033321380615,0.019836099818348885,0.0892304852604866,-0.027195990085601807,-0.056075334548950195,0.021006058901548386,-0.026168227195739746,-0.04761219024658203,-0.1583734154701233,-0.059723734855651855,-0.03611797094345093,-0.052734553813934326,-0.02104407548904419,-0.002781510353088379,0.02525155432522297,-0.06298112869262695,0.044802822172641754,0.1070641428232193,0.03795601800084114
FU_CDKN1A,1,-0.015490114688873291,0.06140850856900215,0.034691475331783295,0.01317399088293314,0.02117287367582321,-0.10616415739059448,0.05723137781023979,0.02859112247824669,0.03885911777615547,0.013340901583433151,0.08314669132232666,0.03288118541240692,0.02252325788140297,-0.0334395170211792,-0.14444828033447266,0.06085929274559021,-0.09197765588760376,-0.008819043636322021,0.03343740105628967,0.043840959668159485,-0.01024925708770752,-0.04754608869552612,0.0011489575263112783,-0.013396024703979492,-0.07102537155151367,-0.08240586519241333,0.0385260246694088,0.01365698128938675,-0.0010537505149841309,-0.047715961933135986,0.08127042651176453,0.04551120847463608,-0.06445980072021484,-0.012349247932434082,-0.05430161952972412,0.008908284828066826,0.017771931365132332,-0.0007311105728149414,-0.01310962438583374,0.06957409530878067,0.04476972669363022,-0.02359914779663086,-0.05017364025115967,-0.03288388252258301,-0.14118695259094238,0.0036986544728279114,0.0011191372759640217,0.0631965696811676,0.007652364671230316,-0.03478372097015381,0.009476330131292343,-0.004249155521392822,-0.039001286029815674,-0.07395768165588379,-0.028574824333190918,-0.003946065902709961,-0.07099854946136475,0.023192651569843292,0.010959296487271786,-0.006553530693054199,-0.0049340128898620605,0.05775365233421326,0.0534580759704113,-0.008305788040161133
FU_BRCA1,1,-0.06321859359741211,0.13313712179660797,0.07972864806652069,0.05359715223312378,0.049062639474868774,-0.23206037282943726,0.05641888827085495,0.0661049336194992,0.10015032440423965,0.020437993109226227,0.1950104683637619,0.12235841900110245,0.0840543806552887,-0.06906509399414062,-0.3367564082145691,0.17320695519447327,-0.2087993621826172,0.0879662036895752,0.059518635272979736,0.13958773016929626,0.025911880657076836,-0.13481950759887695,0.025144729763269424,-0.04196178913116455,-0.13314783573150635,-0.23884189128875732,0.026832789182662964,-0.08768844604492188,-0.03357827663421631,-0.12379682064056396,0.2274399697780609,0.07451821118593216,-0.12605124711990356,-0.05203300714492798,-0.10476553440093994,0.006693665869534016,0.033718932420015335,-0.06693887710571289,-0.09554833173751831,0.15812121331691742,0.055212799459695816,-0.011709034442901611,-0.16971737146377563,-0.04558694362640381,-0.29102325439453125,-0.10357701778411865,0.0032628478948026896,0.18530908226966858,0.027744799852371216,-0.16234630346298218,0.09415560215711594,-0.034441471099853516,-0.07867658138275146,-0.1848200559616089,-0.09746360778808594,-0.018862009048461914,-0.24091219902038574,0.11521877348423004,-0.061164796352386475,0.024512797594070435,-0.06348216533660889,0.07040422409772873,0.15430359542369843,0.020312905311584473
