#node1,node2,node1_string_id,node2_string_id,combined_score
ATF4,PRKACG,9606.ENSP00000336790,9606.ENSP00000366488,0.926
ATF4,JUN,9606.ENSP00000336790,9606.ENSP00000360266,0.928
ATF4,CREB3L1,9606.ENSP00000336790,9606.ENSP00000481956,0.929
ATF4,CREB3,9606.ENSP00000336790,9606.ENSP00000342136,0.94
ATF4,CREB1,9606.ENSP00000336790,9606.ENSP00000387699,0.959
ATF4,ATF6B,9606.ENSP00000336790,9606.ENSP00000364349,0.962
ATF6B,CREB3L3,9606.ENSP00000364349,9606.ENSP00000078445,0.931
ATF6B,MAPK1,9606.ENSP00000364349,9606.ENSP00000215832,0.67
ATF6B,MAPK3,9606.ENSP00000364349,9606.ENSP00000263025,0.673
ATF6B,CREB3L4,9606.ENSP00000364349,9606.ENSP00000271889,0.929
ATF6B,PRKACA,9606.ENSP00000364349,9606.ENSP00000309591,0.658
ATF6B,CREB3L2,9606.ENSP00000364349,9606.ENSP00000329140,0.932
ATF6B,CREB3,9606.ENSP00000364349,9606.ENSP00000342136,0.926
ATF6B,CREB5,9606.ENSP00000364349,9606.ENSP00000350359,0.909
ATF6B,PRKACB,9606.ENSP00000364349,9606.ENSP00000359719,0.658
ATF6B,PRKACG,9606.ENSP00000364349,9606.ENSP00000366488,0.65
ATF6B,CREB3L1,9606.ENSP00000364349,9606.ENSP00000481956,0.931
ATF6B,CREB1,9606.ENSP00000364349,9606.ENSP00000387699,0.953
BCL2,MAPK1,9606.ENSP00000381185,9606.ENSP00000215832,0.969
BCL2,CTSD,9606.ENSP00000381185,9606.ENSP00000236671,0.949
BCL2,RARA,9606.ENSP00000381185,9606.ENSP00000254066,0.494
BCL2,KRAS,9606.ENSP00000381185,9606.ENSP00000256078,0.862
BCL2,MAPK3,9606.ENSP00000381185,9606.ENSP00000263025,0.985
BCL2,ITPR1,9606.ENSP00000381185,9606.ENSP00000306253,0.996
BCL2,PGR,9606.ENSP00000381185,9606.ENSP00000325120,0.636
BCL2,HSP90AA1,9606.ENSP00000381185,9606.ENSP00000335153,0.929
BCL2,ESR2,9606.ENSP00000381185,9606.ENSP00000343925,0.599
BCL2,NRAS,9606.ENSP00000381185,9606.ENSP00000358548,0.764
BCL2,ITPR3,9606.ENSP00000381185,9606.ENSP00000363435,0.993
BCL2,HSPA1B,9606.ENSP00000381185,9606.ENSP00000364801,0.613
BCL2,RAF1,9606.ENSP00000381185,9606.ENSP00000401888,0.892
BCL2,ESR1,9606.ENSP00000381185,9606.ENSP00000405330,0.897
BCL2,CREB1,9606.ENSP00000381185,9606.ENSP00000387699,0.925
BCL2,HRAS,9606.ENSP00000381185,9606.ENSP00000407586,0.938
CALM3,FKBP4,9606.ENSP00000291295,9606.ENSP00000001008,0.613
CALM3,MAPK1,9606.ENSP00000291295,9606.ENSP00000215832,0.553
CALM3,KRAS,9606.ENSP00000291295,9606.ENSP00000256078,0.998
CALM3,PLCB2,9606.ENSP00000291295,9606.ENSP00000260402,0.716
CALM3,MAPK3,9606.ENSP00000291295,9606.ENSP00000263025,0.673
CALM3,EGFR,9606.ENSP00000291295,9606.ENSP00000275493,0.859
CALM3,GRM1,9606.ENSP00000291295,9606.ENSP00000282753,0.445
CALM3,PRKCD,9606.ENSP00000291295,9606.ENSP00000331602,0.468
CALM3,MAP2K1,9606.ENSP00000291295,9606.ENSP00000302486,0.539
CALM3,HSPA1B,9606.ENSP00000291295,9606.ENSP00000364801,0.551
CALM3,RAF1,9606.ENSP00000291295,9606.ENSP00000401888,0.613
CALM3,GRB2,9606.ENSP00000291295,9606.ENSP00000376345,0.65
CALM3,FOS,9606.ENSP00000291295,9606.ENSP00000306245,0.672
CALM3,HSPA8,9606.ENSP00000291295,9606.ENSP00000437125,0.723
CALM3,PLCB4,9606.ENSP00000291295,9606.ENSP00000367762,0.724
CALM3,PLCB3,9606.ENSP00000291295,9606.ENSP00000443631,0.751
CALM3,PLCB1,9606.ENSP00000291295,9606.ENSP00000338185,0.762
CALM3,SRC,9606.ENSP00000291295,9606.ENSP00000362680,0.858
CALM3,HSP90B1,9606.ENSP00000291295,9606.ENSP00000299767,0.861
CALM3,ITPR2,9606.ENSP00000291295,9606.ENSP00000370744,0.957
CALM3,NRAS,9606.ENSP00000291295,9606.ENSP00000358548,0.959
CALM3,HRAS,9606.ENSP00000291295,9606.ENSP00000407586,0.965
CALM3,ITPR1,9606.ENSP00000291295,9606.ENSP00000306253,0.983
CALM3,ITPR3,9606.ENSP00000291295,9606.ENSP00000363435,0.985
CALM3,PRKACB,9606.ENSP00000291295,9606.ENSP00000359719,0.989
CALM3,PRKACA,9606.ENSP00000291295,9606.ENSP00000309591,0.989
CALM3,PRKACG,9606.ENSP00000291295,9606.ENSP00000366488,0.992
CALM3,ESR1,9606.ENSP00000291295,9606.ENSP00000405330,0.995
CALM3,HSP90AB1,9606.ENSP00000291295,9606.ENSP00000360609,0.995
CALM3,CALML4,9606.ENSP00000291295,9606.ENSP00000419081,0.996
CALM3,HSP90AA1,9606.ENSP00000291295,9606.ENSP00000335153,0.996
CALM3,CALML5,9606.ENSP00000291295,9606.ENSP00000369689,0.996
CALM3,CALML3,9606.ENSP00000291295,9606.ENSP00000315299,0.996
CALM3,CALML6,9606.ENSP00000291295,9606.ENSP00000304643,0.996
CALM3,NOS3,9606.ENSP00000291295,9606.ENSP00000297494,0.999
CALML3,FKBP4,9606.ENSP00000315299,9606.ENSP00000001008,0.622
CALML3,KRT14,9606.ENSP00000315299,9606.ENSP00000167586,0.442
CALML3,MAPK1,9606.ENSP00000315299,9606.ENSP00000215832,0.497
CALML3,KRAS,9606.ENSP00000315299,9606.ENSP00000256078,0.998
CALML3,PLCB2,9606.ENSP00000315299,9606.ENSP00000260402,0.704
CALML3,MAPK3,9606.ENSP00000315299,9606.ENSP00000263025,0.648
CALML3,GRM1,9606.ENSP00000315299,9606.ENSP00000282753,0.432
CALML3,NOS3,9606.ENSP00000315299,9606.ENSP00000297494,0.999
CALML3,HSP90B1,9606.ENSP00000315299,9606.ENSP00000299767,0.885
CALML3,MAP2K1,9606.ENSP00000315299,9606.ENSP00000302486,0.512
CALML3,CALML6,9606.ENSP00000315299,9606.ENSP00000304643,0.962
CALML3,FOS,9606.ENSP00000315299,9606.ENSP00000306245,0.634
CALML3,ITPR1,9606.ENSP00000315299,9606.ENSP00000306253,0.984
CALML3,PRKACA,9606.ENSP00000315299,9606.ENSP00000309591,0.989
CALML3,PRKCD,9606.ENSP00000315299,9606.ENSP00000331602,0.446
CALML3,ESR2,9606.ENSP00000315299,9606.ENSP00000343925,0.554
CALML3,RAF1,9606.ENSP00000315299,9606.ENSP00000401888,0.611
CALML3,HSPA8,9606.ENSP00000315299,9606.ENSP00000437125,0.664
CALML3,PLCB4,9606.ENSP00000315299,9606.ENSP00000367762,0.718
CALML3,PLCB3,9606.ENSP00000315299,9606.ENSP00000443631,0.747
CALML3,PLCB1,9606.ENSP00000315299,9606.ENSP00000338185,0.751
CALML3,SRC,9606.ENSP00000315299,9606.ENSP00000362680,0.927
CALML3,ITPR2,9606.ENSP00000315299,9606.ENSP00000370744,0.945
CALML3,NRAS,9606.ENSP00000315299,9606.ENSP00000358548,0.958
CALML3,HRAS,9606.ENSP00000315299,9606.ENSP00000407586,0.963
CALML3,CALML4,9606.ENSP00000315299,9606.ENSP00000419081,0.963
CALML3,CALML5,9606.ENSP00000315299,9606.ENSP00000369689,0.967
CALML3,ESR1,9606.ENSP00000315299,9606.ENSP00000405330,0.981
CALML3,ITPR3,9606.ENSP00000315299,9606.ENSP00000363435,0.982
CALML3,PRKACB,9606.ENSP00000315299,9606.ENSP00000359719,0.989
CALML3,PRKACG,9606.ENSP00000315299,9606.ENSP00000366488,0.992
CALML3,HSP90AB1,9606.ENSP00000315299,9606.ENSP00000360609,0.995
CALML3,HSP90AA1,9606.ENSP00000315299,9606.ENSP00000335153,0.996
CALML4,FKBP4,9606.ENSP00000419081,9606.ENSP00000001008,0.623
CALML4,MAPK1,9606.ENSP00000419081,9606.ENSP00000215832,0.473
CALML4,KRAS,9606.ENSP00000419081,9606.ENSP00000256078,0.998
CALML4,PLCB2,9606.ENSP00000419081,9606.ENSP00000260402,0.707
CALML4,MAPK3,9606.ENSP00000419081,9606.ENSP00000263025,0.633
CALML4,GRM1,9606.ENSP00000419081,9606.ENSP00000282753,0.427
CALML4,NOS3,9606.ENSP00000419081,9606.ENSP00000297494,0.999
CALML4,HSP90B1,9606.ENSP00000419081,9606.ENSP00000299767,0.885
CALML4,MAP2K1,9606.ENSP00000419081,9606.ENSP00000302486,0.49
CALML4,CALML6,9606.ENSP00000419081,9606.ENSP00000304643,0.961
CALML4,FOS,9606.ENSP00000419081,9606.ENSP00000306245,0.589
CALML4,ITPR1,9606.ENSP00000419081,9606.ENSP00000306253,0.98
CALML4,PRKACA,9606.ENSP00000419081,9606.ENSP00000309591,0.989
CALML4,PRKCD,9606.ENSP00000419081,9606.ENSP00000331602,0.427
CALML4,HSP90AA1,9606.ENSP00000419081,9606.ENSP00000335153,0.996
CALML4,PLCB1,9606.ENSP00000419081,9606.ENSP00000338185,0.752
CALML4,ESR2,9606.ENSP00000419081,9606.ENSP00000343925,0.554
CALML4,NRAS,9606.ENSP00000419081,9606.ENSP00000358548,0.954
CALML4,PRKACB,9606.ENSP00000419081,9606.ENSP00000359719,0.989
CALML4,HSP90AB1,9606.ENSP00000419081,9606.ENSP00000360609,0.995
CALML4,SRC,9606.ENSP00000419081,9606.ENSP00000362680,0.927
CALML4,ITPR3,9606.ENSP00000419081,9606.ENSP00000363435,0.979
CALML4,PRKACG,9606.ENSP00000419081,9606.ENSP00000366488,0.992
CALML4,PLCB4,9606.ENSP00000419081,9606.ENSP00000367762,0.708
CALML4,CALML5,9606.ENSP00000419081,9606.ENSP00000369689,0.964
CALML4,ITPR2,9606.ENSP00000419081,9606.ENSP00000370744,0.939
CALML4,RAF1,9606.ENSP00000419081,9606.ENSP00000401888,0.611
CALML4,ESR1,9606.ENSP00000419081,9606.ENSP00000405330,0.979
CALML4,HRAS,9606.ENSP00000419081,9606.ENSP00000407586,0.96
CALML4,HSPA8,9606.ENSP00000419081,9606.ENSP00000437125,0.651
CALML4,PLCB3,9606.ENSP00000419081,9606.ENSP00000443631,0.738
CALML5,FKBP4,9606.ENSP00000369689,9606.ENSP00000001008,0.623
CALML5,MAPK1,9606.ENSP00000369689,9606.ENSP00000215832,0.497
CALML5,CTSD,9606.ENSP00000369689,9606.ENSP00000236671,0.534
CALML5,KRAS,9606.ENSP00000369689,9606.ENSP00000256078,0.998
CALML5,PLCB2,9606.ENSP00000369689,9606.ENSP00000260402,0.704
CALML5,MAPK3,9606.ENSP00000369689,9606.ENSP00000263025,0.648
CALML5,GRM1,9606.ENSP00000369689,9606.ENSP00000282753,0.432
CALML5,NOS3,9606.ENSP00000369689,9606.ENSP00000297494,0.999
CALML5,HSP90B1,9606.ENSP00000369689,9606.ENSP00000299767,0.885
CALML5,MAP2K1,9606.ENSP00000369689,9606.ENSP00000302486,0.513
CALML5,CALML6,9606.ENSP00000369689,9606.ENSP00000304643,0.963
CALML5,FOS,9606.ENSP00000369689,9606.ENSP00000306245,0.654
CALML5,ITPR1,9606.ENSP00000369689,9606.ENSP00000306253,0.983
CALML5,PRKACA,9606.ENSP00000369689,9606.ENSP00000309591,0.989
CALML5,PRKCD,9606.ENSP00000369689,9606.ENSP00000331602,0.445
CALML5,HSP90AA1,9606.ENSP00000369689,9606.ENSP00000335153,0.996
CALML5,PLCB1,9606.ENSP00000369689,9606.ENSP00000338185,0.808
CALML5,ESR2,9606.ENSP00000369689,9606.ENSP00000343925,0.554
CALML5,NRAS,9606.ENSP00000369689,9606.ENSP00000358548,0.958
CALML5,PRKACB,9606.ENSP00000369689,9606.ENSP00000359719,0.989
CALML5,HSP90AB1,9606.ENSP00000369689,9606.ENSP00000360609,0.995
CALML5,SRC,9606.ENSP00000369689,9606.ENSP00000362680,0.927
CALML5,ITPR3,9606.ENSP00000369689,9606.ENSP00000363435,0.981
CALML5,PRKACG,9606.ENSP00000369689,9606.ENSP00000366488,0.992
CALML5,PLCB4,9606.ENSP00000369689,9606.ENSP00000367762,0.718
CALML5,RAF1,9606.ENSP00000369689,9606.ENSP00000401888,0.611
CALML5,HSPA8,9606.ENSP00000369689,9606.ENSP00000437125,0.664
CALML5,PLCB3,9606.ENSP00000369689,9606.ENSP00000443631,0.742
CALML5,ITPR2,9606.ENSP00000369689,9606.ENSP00000370744,0.946
CALML5,HRAS,9606.ENSP00000369689,9606.ENSP00000407586,0.963
CALML5,ESR1,9606.ENSP00000369689,9606.ENSP00000405330,0.979
CALML6,FKBP4,9606.ENSP00000304643,9606.ENSP00000001008,0.623
CALML6,MAPK1,9606.ENSP00000304643,9606.ENSP00000215832,0.473
CALML6,KRAS,9606.ENSP00000304643,9606.ENSP00000256078,0.998
CALML6,PLCB2,9606.ENSP00000304643,9606.ENSP00000260402,0.701
CALML6,MAPK3,9606.ENSP00000304643,9606.ENSP00000263025,0.633
CALML6,GRM1,9606.ENSP00000304643,9606.ENSP00000282753,0.428
CALML6,NOS3,9606.ENSP00000304643,9606.ENSP00000297494,0.999
CALML6,HSP90B1,9606.ENSP00000304643,9606.ENSP00000299767,0.885
CALML6,MAP2K1,9606.ENSP00000304643,9606.ENSP00000302486,0.49
CALML6,PRKCD,9606.ENSP00000304643,9606.ENSP00000331602,0.425
CALML6,ESR2,9606.ENSP00000304643,9606.ENSP00000343925,0.554
CALML6,FOS,9606.ENSP00000304643,9606.ENSP00000306245,0.589
CALML6,RAF1,9606.ENSP00000304643,9606.ENSP00000401888,0.611
CALML6,HSPA8,9606.ENSP00000304643,9606.ENSP00000437125,0.651
CALML6,PLCB4,9606.ENSP00000304643,9606.ENSP00000367762,0.706
CALML6,PLCB3,9606.ENSP00000304643,9606.ENSP00000443631,0.735
CALML6,PLCB1,9606.ENSP00000304643,9606.ENSP00000338185,0.752
CALML6,SRC,9606.ENSP00000304643,9606.ENSP00000362680,0.927
CALML6,ITPR2,9606.ENSP00000304643,9606.ENSP00000370744,0.939
CALML6,NRAS,9606.ENSP00000304643,9606.ENSP00000358548,0.954
CALML6,HRAS,9606.ENSP00000304643,9606.ENSP00000407586,0.96
CALML6,ITPR3,9606.ENSP00000304643,9606.ENSP00000363435,0.979
CALML6,ESR1,9606.ENSP00000304643,9606.ENSP00000405330,0.979
CALML6,ITPR1,9606.ENSP00000304643,9606.ENSP00000306253,0.98
CALML6,PRKACA,9606.ENSP00000304643,9606.ENSP00000309591,0.988
CALML6,PRKACB,9606.ENSP00000304643,9606.ENSP00000359719,0.988
CALML6,PRKACG,9606.ENSP00000304643,9606.ENSP00000366488,0.991
CALML6,HSP90AB1,9606.ENSP00000304643,9606.ENSP00000360609,0.995
CALML6,HSP90AA1,9606.ENSP00000304643,9606.ENSP00000335153,0.996
CREB1,CREB3L3,9606.ENSP00000387699,9606.ENSP00000078445,0.972
CREB1,MAPK1,9606.ENSP00000387699,9606.ENSP00000215832,0.962
CREB1,RARA,9606.ENSP00000387699,9606.ENSP00000254066,0.571
CREB1,KRAS,9606.ENSP00000387699,9606.ENSP00000256078,0.445
CREB1,MAPK3,9606.ENSP00000387699,9606.ENSP00000263025,0.987
CREB1,CREB3L4,9606.ENSP00000387699,9606.ENSP00000271889,0.955
CREB1,FOS,9606.ENSP00000387699,9606.ENSP00000306245,0.998
CREB1,PRKACA,9606.ENSP00000387699,9606.ENSP00000309591,0.996
CREB1,PGR,9606.ENSP00000387699,9606.ENSP00000325120,0.407
CREB1,CREB3L2,9606.ENSP00000387699,9606.ENSP00000329140,0.936
CREB1,SP1,9606.ENSP00000387699,9606.ENSP00000329357,0.784
CREB1,CREB3,9606.ENSP00000387699,9606.ENSP00000342136,0.955
CREB1,ESR2,9606.ENSP00000387699,9606.ENSP00000343925,0.746
CREB1,CREB5,9606.ENSP00000387699,9606.ENSP00000350359,0.944
CREB1,NRAS,9606.ENSP00000387699,9606.ENSP00000358548,0.401
CREB1,PRKACB,9606.ENSP00000387699,9606.ENSP00000359719,0.995
CREB1,JUN,9606.ENSP00000387699,9606.ENSP00000360266,0.998
CREB1,PRKACG,9606.ENSP00000387699,9606.ENSP00000366488,0.994
CREB1,OPRM1,9606.ENSP00000387699,9606.ENSP00000394624,0.477
CREB1,ESR1,9606.ENSP00000387699,9606.ENSP00000405330,0.757
CREB1,CREB3L1,9606.ENSP00000387699,9606.ENSP00000481956,0.938
CREB3,CREB3L3,9606.ENSP00000342136,9606.ENSP00000078445,0.958
CREB3,MAPK1,9606.ENSP00000342136,9606.ENSP00000215832,0.918
CREB3,MAPK3,9606.ENSP00000342136,9606.ENSP00000263025,0.915
CREB3,CREB3L4,9606.ENSP00000342136,9606.ENSP00000271889,0.96
CREB3,PRKACA,9606.ENSP00000342136,9606.ENSP00000309591,0.702
CREB3,CREB3L2,9606.ENSP00000342136,9606.ENSP00000329140,0.964
CREB3,PRKACG,9606.ENSP00000342136,9606.ENSP00000366488,0.695
CREB3,PRKACB,9606.ENSP00000342136,9606.ENSP00000359719,0.701
CREB3,JUN,9606.ENSP00000342136,9606.ENSP00000360266,0.765
CREB3,CREB5,9606.ENSP00000342136,9606.ENSP00000350359,0.932
CREB3,CREB3L1,9606.ENSP00000342136,9606.ENSP00000481956,0.947
CREB3L1,CREB3L3,9606.ENSP00000481956,9606.ENSP00000078445,0.95
CREB3L1,MAPK1,9606.ENSP00000481956,9606.ENSP00000215832,0.9
CREB3L1,MAPK3,9606.ENSP00000481956,9606.ENSP00000263025,0.905
CREB3L1,CREB3L4,9606.ENSP00000481956,9606.ENSP00000271889,0.928
CREB3L1,ITPR1,9606.ENSP00000481956,9606.ENSP00000306253,0.463
CREB3L1,PRKACA,9606.ENSP00000481956,9606.ENSP00000309591,0.671
CREB3L1,CREB3L2,9606.ENSP00000481956,9606.ENSP00000329140,0.955
CREB3L1,CREB5,9606.ENSP00000481956,9606.ENSP00000350359,0.919
CREB3L1,PRKACB,9606.ENSP00000481956,9606.ENSP00000359719,0.676
CREB3L1,PRKACG,9606.ENSP00000481956,9606.ENSP00000366488,0.666
CREB3L1,ITPR2,9606.ENSP00000481956,9606.ENSP00000370744,0.432
CREB3L2,CREB3L3,9606.ENSP00000329140,9606.ENSP00000078445,0.94
CREB3L2,MAPK1,9606.ENSP00000329140,9606.ENSP00000215832,0.903
CREB3L2,MAPK3,9606.ENSP00000329140,9606.ENSP00000263025,0.904
CREB3L2,CREB3L4,9606.ENSP00000329140,9606.ENSP00000271889,0.926
CREB3L2,PRKACA,9606.ENSP00000329140,9606.ENSP00000309591,0.662
CREB3L2,PRKACG,9606.ENSP00000329140,9606.ENSP00000366488,0.666
CREB3L2,PRKACB,9606.ENSP00000329140,9606.ENSP00000359719,0.681
CREB3L2,CREB5,9606.ENSP00000329140,9606.ENSP00000350359,0.922
CREB3L3,PRKACG,9606.ENSP00000078445,9606.ENSP00000366488,0.688
CREB3L3,PRKACA,9606.ENSP00000078445,9606.ENSP00000309591,0.689
CREB3L3,PRKACB,9606.ENSP00000078445,9606.ENSP00000359719,0.732
CREB3L3,MAPK1,9606.ENSP00000078445,9606.ENSP00000215832,0.907
CREB3L3,MAPK3,9606.ENSP00000078445,9606.ENSP00000263025,0.915
CREB3L3,CREB5,9606.ENSP00000078445,9606.ENSP00000350359,0.918
CREB3L3,CREB3L4,9606.ENSP00000078445,9606.ENSP00000271889,0.93
CREB3L4,MAPK1,9606.ENSP00000271889,9606.ENSP00000215832,0.909
CREB3L4,MAPK3,9606.ENSP00000271889,9606.ENSP00000263025,0.906
CREB3L4,PRKACG,9606.ENSP00000271889,9606.ENSP00000366488,0.683
CREB3L4,PRKACA,9606.ENSP00000271889,9606.ENSP00000309591,0.685
CREB3L4,PRKACB,9606.ENSP00000271889,9606.ENSP00000359719,0.695
CREB3L4,CREB5,9606.ENSP00000271889,9606.ENSP00000350359,0.941
CREB5,MAPK1,9606.ENSP00000350359,9606.ENSP00000215832,0.946
CREB5,MAPK3,9606.ENSP00000350359,9606.ENSP00000263025,0.939
CREB5,FOS,9606.ENSP00000350359,9606.ENSP00000306245,0.886
CREB5,PRKACA,9606.ENSP00000350359,9606.ENSP00000309591,0.718
CREB5,PRKACG,9606.ENSP00000350359,9606.ENSP00000366488,0.715
CREB5,PRKACB,9606.ENSP00000350359,9606.ENSP00000359719,0.725
CREB5,JUN,9606.ENSP00000350359,9606.ENSP00000360266,0.971
CTSD,HSP90AA1,9606.ENSP00000236671,9606.ENSP00000335153,0.419
CTSD,EGFR,9606.ENSP00000236671,9606.ENSP00000275493,0.468
CTSD,HSP90B1,9606.ENSP00000236671,9606.ENSP00000299767,0.47
CTSD,HSPA8,9606.ENSP00000236671,9606.ENSP00000437125,0.493
CTSD,NCOA2,9606.ENSP00000236671,9606.ENSP00000399968,0.535
CTSD,NCOA1,9606.ENSP00000236671,9606.ENSP00000385216,0.538
CTSD,SP1,9606.ENSP00000236671,9606.ENSP00000329357,0.551
CTSD,NCOA3,9606.ENSP00000236671,9606.ENSP00000361066,0.589
CTSD,HSP90AB1,9606.ENSP00000236671,9606.ENSP00000360609,0.618
CTSD,ESR1,9606.ENSP00000236671,9606.ENSP00000405330,0.793
EBAG9,ESR1,9606.ENSP00000337675,9606.ENSP00000405330,0.969
EGFR,KRT14,9606.ENSP00000275493,9606.ENSP00000167586,0.696
EGFR,KRT20,9606.ENSP00000275493,9606.ENSP00000167588,0.59
EGFR,MAPK1,9606.ENSP00000275493,9606.ENSP00000215832,0.612
EGFR,SOS2,9606.ENSP00000275493,9606.ENSP00000216373,0.998
EGFR,PIK3R2,9606.ENSP00000275493,9606.ENSP00000222254,0.993
EGFR,HBEGF,9606.ENSP00000275493,9606.ENSP00000230990,0.999
EGFR,RARA,9606.ENSP00000275493,9606.ENSP00000254066,0.441
EGFR,KRAS,9606.ENSP00000275493,9606.ENSP00000256078,0.997
EGFR,PLCB2,9606.ENSP00000275493,9606.ENSP00000260402,0.691
EGFR,PIK3R3,9606.ENSP00000275493,9606.ENSP00000262741,0.99
EGFR,MAP2K2,9606.ENSP00000275493,9606.ENSP00000262948,0.591
EGFR,MAPK3,9606.ENSP00000275493,9606.ENSP00000263025,0.528
EGFR,PIK3CA,9606.ENSP00000275493,9606.ENSP00000263967,0.999
EGFR,SHC2,9606.ENSP00000275493,9606.ENSP00000264554,0.987
EGFR,FKBP5,9606.ENSP00000275493,9606.ENSP00000444810,0.407
EGFR,SP1,9606.ENSP00000275493,9606.ENSP00000329357,0.455
EGFR,OPRM1,9606.ENSP00000275493,9606.ENSP00000394624,0.494
EGFR,GNAI3,9606.ENSP00000275493,9606.ENSP00000358867,0.556
EGFR,MAP2K1,9606.ENSP00000275493,9606.ENSP00000302486,0.579
EGFR,KRT19,9606.ENSP00000275493,9606.ENSP00000355124,0.622
EGFR,PRKACA,9606.ENSP00000275493,9606.ENSP00000309591,0.707
EGFR,PLCB3,9606.ENSP00000275493,9606.ENSP00000443631,0.711
EGFR,PLCB4,9606.ENSP00000275493,9606.ENSP00000367762,0.714
EGFR,GNAS,9606.ENSP00000275493,9606.ENSP00000360141,0.718
EGFR,PLCB1,9606.ENSP00000275493,9606.ENSP00000338185,0.72
EGFR,ESR2,9606.ENSP00000275493,9606.ENSP00000343925,0.755
EGFR,HSP90B1,9606.ENSP00000275493,9606.ENSP00000299767,0.766
EGFR,KRT17,9606.ENSP00000275493,9606.ENSP00000308452,0.772
EGFR,PGR,9606.ENSP00000275493,9606.ENSP00000325120,0.83
EGFR,KRT18,9606.ENSP00000275493,9606.ENSP00000373489,0.84
EGFR,RAF1,9606.ENSP00000275493,9606.ENSP00000401888,0.848
EGFR,JUN,9606.ENSP00000275493,9606.ENSP00000360266,0.871
EGFR,HSPA1B,9606.ENSP00000275493,9606.ENSP00000364801,0.923
EGFR,HSPA8,9606.ENSP00000275493,9606.ENSP00000437125,0.932
EGFR,FOS,9606.ENSP00000275493,9606.ENSP00000306245,0.94
EGFR,PIK3CD,9606.ENSP00000275493,9606.ENSP00000366563,0.942
EGFR,ESR1,9606.ENSP00000275493,9606.ENSP00000405330,0.988
EGFR,SHC3,9606.ENSP00000275493,9606.ENSP00000364995,0.988
EGFR,SHC4,9606.ENSP00000275493,9606.ENSP00000329668,0.988
EGFR,NRAS,9606.ENSP00000275493,9606.ENSP00000358548,0.991
EGFR,PIK3CB,9606.ENSP00000275493,9606.ENSP00000501150,0.993
EGFR,HRAS,9606.ENSP00000275493,9606.ENSP00000407586,0.994
EGFR,PIK3R1,9606.ENSP00000275493,9606.ENSP00000428056,0.998
EGFR,HSP90AB1,9606.ENSP00000275493,9606.ENSP00000360609,0.998
EGFR,TGFA,9606.ENSP00000275493,9606.ENSP00000404131,0.999
EGFR,SHC1,9606.ENSP00000275493,9606.ENSP00000401303,0.999
EGFR,SOS1,9606.ENSP00000275493,9606.ENSP00000384675,0.999
EGFR,GRB2,9606.ENSP00000275493,9606.ENSP00000376345,0.999
EGFR,HSP90AA1,9606.ENSP00000275493,9606.ENSP00000335153,0.999
EGFR,SRC,9606.ENSP00000275493,9606.ENSP00000362680,0.999
ESR1,FKBP4,9606.ENSP00000405330,9606.ENSP00000001008,0.893
ESR1,KRT14,9606.ENSP00000405330,9606.ENSP00000167586,0.609
ESR1,KRT20,9606.ENSP00000405330,9606.ENSP00000167588,0.626
ESR1,MAPK1,9606.ENSP00000405330,9606.ENSP00000215832,0.987
ESR1,SOS2,9606.ENSP00000405330,9606.ENSP00000216373,0.432
ESR1,PIK3R2,9606.ENSP00000405330,9606.ENSP00000222254,0.637
ESR1,HBEGF,9606.ENSP00000405330,9606.ENSP00000230990,0.636
ESR1,RARA,9606.ENSP00000405330,9606.ENSP00000254066,0.699
ESR1,KRAS,9606.ENSP00000405330,9606.ENSP00000256078,0.764
ESR1,PIK3R3,9606.ENSP00000405330,9606.ENSP00000262741,0.513
ESR1,MAP2K2,9606.ENSP00000405330,9606.ENSP00000262948,0.53
ESR1,MAPK3,9606.ENSP00000405330,9606.ENSP00000263025,0.981
ESR1,PIK3CA,9606.ENSP00000405330,9606.ENSP00000263967,0.941
ESR1,TFF1,9606.ENSP00000405330,9606.ENSP00000291527,0.978
ESR1,NOS3,9606.ENSP00000405330,9606.ENSP00000297494,0.773
ESR1,HSP90B1,9606.ENSP00000405330,9606.ENSP00000299767,0.453
ESR1,MAP2K1,9606.ENSP00000405330,9606.ENSP00000302486,0.521
ESR1,FOS,9606.ENSP00000405330,9606.ENSP00000306245,0.999
ESR1,KRT17,9606.ENSP00000405330,9606.ENSP00000308452,0.457
ESR1,PRKACA,9606.ENSP00000405330,9606.ENSP00000309591,0.956
ESR1,GNAI2,9606.ENSP00000405330,9606.ENSP00000312999,0.672
ESR1,PGR,9606.ENSP00000405330,9606.ENSP00000325120,0.974
ESR1,SP1,9606.ENSP00000405330,9606.ENSP00000329357,0.999
ESR1,HSP90AA1,9606.ENSP00000405330,9606.ENSP00000335153,0.999
ESR1,ESR2,9606.ENSP00000405330,9606.ENSP00000343925,0.998
ESR1,KRT19,9606.ENSP00000405330,9606.ENSP00000355124,0.59
ESR1,NRAS,9606.ENSP00000405330,9606.ENSP00000358548,0.466
ESR1,GNAI3,9606.ENSP00000405330,9606.ENSP00000358867,0.639
ESR1,PRKACB,9606.ENSP00000405330,9606.ENSP00000359719,0.956
ESR1,JUN,9606.ENSP00000405330,9606.ENSP00000360266,0.999
ESR1,HSP90AB1,9606.ENSP00000405330,9606.ENSP00000360609,0.993
ESR1,NCOA3,9606.ENSP00000405330,9606.ENSP00000361066,0.999
ESR1,SRC,9606.ENSP00000405330,9606.ENSP00000362680,0.999
