node_id,layer,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
MIMAT0000279,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000430,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000436,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000441,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000461,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000707,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000728,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000733,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0001413,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0001631,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002177,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002809,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003322,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004563,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004766,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0005899,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004501,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004504,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004554,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004568,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004600,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0004607,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0006790,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREB5,1,0.019725477322936058,0.0626327320933342,-0.005867063999176025,-0.006371617317199707,-0.02715611457824707,-0.04181981086730957,0.03660590946674347,-0.003253161907196045,-0.021839678287506104,0.03234819322824478,0.015428890474140644,-0.014315962791442871,-0.020200610160827637,-0.03367888927459717,-0.012609541416168213,0.010110014118254185,-0.02735459804534912,-0.011992812156677246,-0.018013596534729004,-0.001736760139465332,-0.011006474494934082,0.009277802892029285,-0.006977677345275879,0.038198795169591904,-0.017276465892791748,-0.01836562156677246,0.03829358145594597,0.07737981528043747,0.015215504914522171,-0.009951531887054443,-0.007355690002441406,0.015481177717447281,0.001035750494338572,0.030743876472115517,-0.02447068691253662,-0.019955754280090332,0.030742738395929337,0.013812241144478321,0.01165699865669012,0.014204648323357105,0.028462043032050133,-0.026159167289733887,0.03449586033821106,-0.013247549533843994,-0.057991087436676025,0.0497254952788353,-0.013958513736724854,-0.025124967098236084,-0.009540677070617676,0.02665746584534645,-0.037081360816955566,-0.0014937520027160645,-0.015585839748382568,-0.03435099124908447,-0.0033903121948242188,-0.008459627628326416,0.0675995796918869,-0.0277215838432312,0.035694003105163574,-0.012167751789093018,0.010709963738918304,0.00901522021740675,0.020500898361206055,0.009248100221157074
SETD1B,1,0.019725477322936058,0.0626327320933342,-0.005867063999176025,-0.006371617317199707,-0.02715611457824707,-0.04181981086730957,0.03660590946674347,-0.003253161907196045,-0.021839678287506104,0.03234819322824478,0.015428890474140644,-0.014315962791442871,-0.020200610160827637,-0.03367888927459717,-0.012609541416168213,0.010110014118254185,-0.02735459804534912,-0.011992812156677246,-0.018013596534729004,-0.001736760139465332,-0.011006474494934082,0.009277802892029285,-0.006977677345275879,0.038198795169591904,-0.017276465892791748,-0.01836562156677246,0.03829358145594597,0.07737981528043747,0.015215504914522171,-0.009951531887054443,-0.007355690002441406,0.015481177717447281,0.001035750494338572,0.030743876472115517,-0.02447068691253662,-0.019955754280090332,0.030742738395929337,0.013812241144478321,0.01165699865669012,0.014204648323357105,0.028462043032050133,-0.026159167289733887,0.03449586033821106,-0.013247549533843994,-0.057991087436676025,0.0497254952788353,-0.013958513736724854,-0.025124967098236084,-0.009540677070617676,0.02665746584534645,-0.037081360816955566,-0.0014937520027160645,-0.015585839748382568,-0.03435099124908447,-0.0033903121948242188,-0.008459627628326416,0.0675995796918869,-0.0277215838432312,0.035694003105163574,-0.012167751789093018,0.010709963738918304,0.00901522021740675,0.020500898361206055,0.009248100221157074
RORA,1,0.014934076927602291,0.06317932903766632,-0.006851792335510254,-0.0026914477348327637,-0.029253065586090088,-0.04640382528305054,0.043251246213912964,-0.003330230712890625,-0.018354356288909912,0.03465345501899719,0.014632195234298706,-0.013558745384216309,-0.018208444118499756,-0.036388278007507324,-0.01447993516921997,0.010900033637881279,-0.026096463203430176,-0.011561810970306396,-0.017624318599700928,-0.006499767303466797,-0.005549073219299316,0.01590697094798088,-0.009891688823699951,0.0329546183347702,-0.013536274433135986,-0.021664321422576904,0.04024403914809227,0.07934686541557312,0.017463814467191696,-0.0004076957702636719,-0.01096731424331665,0.014496766030788422,-0.0015051960945129395,0.03192102164030075,-0.02701127529144287,-0.023685216903686523,0.034224770963191986,0.015715209767222404,0.008574617095291615,0.01162649504840374,0.028444631025195122,-0.024661481380462646,0.03715835511684418,-0.013180851936340332,-0.05781698226928711,0.04698482155799866,-0.012121498584747314,-0.023664474487304688,-0.010620474815368652,0.02881063148379326,-0.036421120166778564,0.002680218080058694,-0.01642429828643799,-0.031815528869628906,6.733066402375698e-05,-0.00773012638092041,0.06645864248275757,-0.02784210443496704,0.039446596056222916,-0.012684047222137451,0.006004623137414455,0.01222020760178566,0.02856951579451561,0.008940271101891994
GRIN2B,1,0.019725477322936058,0.0626327320933342,-0.005867063999176025,-0.006371617317199707,-0.02715611457824707,-0.04181981086730957,0.03660590946674347,-0.003253161907196045,-0.021839678287506104,0.03234819322824478,0.015428890474140644,-0.014315962791442871,-0.020200610160827637,-0.03367888927459717,-0.012609541416168213,0.010110014118254185,-0.02735459804534912,-0.011992812156677246,-0.018013596534729004,-0.001736760139465332,-0.011006474494934082,0.009277802892029285,-0.006977677345275879,0.038198795169591904,-0.017276465892791748,-0.01836562156677246,0.03829358145594597,0.07737981528043747,0.015215504914522171,-0.009951531887054443,-0.007355690002441406,0.015481177717447281,0.001035750494338572,0.030743876472115517,-0.02447068691253662,-0.019955754280090332,0.030742738395929337,0.013812241144478321,0.01165699865669012,0.014204648323357105,0.028462043032050133,-0.026159167289733887,0.03449586033821106,-0.013247549533843994,-0.057991087436676025,0.0497254952788353,-0.013958513736724854,-0.025124967098236084,-0.009540677070617676,0.02665746584534645,-0.037081360816955566,-0.0014937520027160645,-0.015585839748382568,-0.03435099124908447,-0.0033903121948242188,-0.008459627628326416,0.0675995796918869,-0.0277215838432312,0.035694003105163574,-0.012167751789093018,0.010709963738918304,0.00901522021740675,0.020500898361206055,0.009248100221157074
ATXN1,1,0.01297187339514494,0.06636856496334076,-0.007641732692718506,-0.008978426456451416,-0.02041572332382202,-0.04788827896118164,0.047077521681785583,0.0026376466266810894,-0.013527512550354004,0.02576378919184208,0.013848109170794487,-0.015157759189605713,-0.011277914047241211,-0.02905029058456421,-0.024640381336212158,0.020736584439873695,-0.028601348400115967,-0.02721428871154785,-0.01599806547164917,-0.007348001003265381,-0.016339421272277832,0.01224304549396038,-0.008740067481994629,0.03228732943534851,-0.01405644416809082,-0.026276588439941406,0.04383205994963646,0.08305201679468155,0.015214687213301659,-0.003527402877807617,-0.011397480964660645,0.012659955769777298,-0.00010120868682861328,0.026049185544252396,-0.017225921154022217,-0.022001564502716064,0.024211067706346512,0.020283907651901245,0.005043188109993935,0.010224561206996441,0.02693193033337593,-0.03137612342834473,0.028067559003829956,-0.011029541492462158,-0.054004013538360596,0.05100265517830849,-0.011845886707305908,-0.02147042751312256,-0.005493104457855225,0.03244001418352127,-0.039155423641204834,0.0016754892421886325,-0.016625821590423584,-0.03361845016479492,-0.00421220064163208,-0.009813249111175537,0.057133205235004425,-0.030703723430633545,0.041484683752059937,-0.01930159330368042,0.004438384436070919,0.01655585505068302,0.023602336645126343,0.014957789331674576
TCF20,1,0.01820058375597,0.07272148877382278,-0.0028356313705444336,-0.015691161155700684,-0.011269867420196533,-0.0467604398727417,0.041122011840343475,0.011055566370487213,0.002822253154590726,0.021436408162117004,0.01958334818482399,-0.016065001487731934,-0.010749578475952148,-0.018440544605255127,-0.03326976299285889,0.024958113208413124,-0.026885807514190674,-0.04741019010543823,-0.02240157127380371,-0.005713343620300293,-0.03762710094451904,-0.00044476985931396484,-0.004968404769897461,0.03525871783494949,-0.01711857318878174,-0.026315689086914062,0.04629700630903244,0.09131219238042831,0.014887801371514797,-0.015951156616210938,-0.012148380279541016,0.019449306651949883,0.01012408547103405,0.014125010930001736,-0.009175717830657959,-0.01936870813369751,0.011417442932724953,0.016953490674495697,0.002042190870270133,0.007155233528465033,0.02488446608185768,-0.03392374515533447,0.01784483529627323,-0.007517695426940918,-0.04983019828796387,0.05649013817310333,-0.00972980260848999,-0.024210989475250244,0.000732265820261091,0.03955700993537903,-0.04180324077606201,0.0008969494956545532,-0.013480424880981445,-0.03768467903137207,-0.008885860443115234,-0.006950318813323975,0.045594364404678345,-0.028011441230773926,0.03193828463554382,-0.02097785472869873,0.003631868865340948,0.005716101732105017,0.012524348683655262,0.02260822243988514
