layer,source,target,edge_type,edge_subtype,mean_attention,head_1_attention,head_2_attention,head_3_attention,head_4_attention
1,MIMAT0004504,E2F2,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0004504,RHOA,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0004504,DCK,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,OTUD4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,PHLDA1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,BAHD1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,NPM1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,RPL7L1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,ZNF275,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000089,SLC1A2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SRC,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,MYO1D,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,ZNF331,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,RPS4Y1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SATB2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SPRED1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,IL5RA,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,NF2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,RAB27A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,CXCL12,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,NDFIP2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SRPX2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SERTAD2,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,KLHDC10,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,XPO6,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,INTU,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,HIF1AN,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,UBA6,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,CCNT1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,RDX,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,JARID2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,ARPC5,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,STK40,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,RASA1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,SFXN1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,EDC3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,ETS1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,ZNF805,mir_to_gene,,0.25,0.25,0.25,0.25,0.25
1,MIMAT0000089,CDK1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SP7,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,PPP2R2A,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,CASR,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SMAD4,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000089,MMP16,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,GNA13,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,NFAT5,mir_to_gene,,0.25,0.25,0.25,0.25,0.25
1,MIMAT0000089,NUDT3,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,FRK,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,SDC4,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,SOX4,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000089,E2F2,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000089,ABCB9,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,QSER1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,NFATC2IP,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,PPM1L,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,PPIL2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,RHOA,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000089,NFE2L1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,AR,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,RPL37A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,MXRA7,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000089,TNRC6B,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,CAPRIN1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,VAV3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,SUGT1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,HDLBP,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,GNPDA1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,PLA2G2D,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CDC23,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,NLRC5,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CPT2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,ADARB1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CAMTA1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,CFLAR,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,GAPVD1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,OPA1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CD40,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,ERLIN2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,HMGB1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,SYNGR2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,AXIN2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CLTB,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,NUP98,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,ITGA6,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TPM1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,POU2F1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,LARP1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CDON,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,ANKS1A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CASP6,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,G3BP2,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,CDC25C,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,KCNH1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,MKLN1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,AKT1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,ADNP,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,PPARA,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,CCNL1,mir_to_gene,,0.25,0.25,0.25,0.25,0.25
1,MIMAT0000255,RBM12,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TMEM167A,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,FUT8,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,SPTBN1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,APAF1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,SYNE2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,BIRC3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,ZDHHC16,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,DIABLO,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,NDRG1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TRAF3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,IRGQ,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,EXT2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,MTAP,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TMOD2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,BCLAF1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,RNF40,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,MTMR9,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,GIGYF2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,GDE1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,FIGN,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,POLR3E,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TGIF2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CD44,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,VEGFA,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,CASP10,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,KIF2A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CDK6,mir_to_gene,,0.25,0.25,0.25,0.25,0.25
1,MIMAT0000255,TFAM,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,YOD1,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,GANAB,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,FAM104A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CYCS,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,PPP1R11,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,NUCKS1,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,ACSL4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,WDR77,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,MAP4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,SIRT1,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,PLIN3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,RRM2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,LEF1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,XIAP,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,PEG10,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,GYG1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,FOSL1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,DNAJB6,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,UST,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CCT3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,PDGFRA,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,RRAS,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,ERLIN1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,SNTB2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,BRCA1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,RAB3GAP2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,SF3B3,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,AKR1B1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,GATA4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CXCL9,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CCL22,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,YY1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,PDXK,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,PEA15,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,HRK,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TNFRSF10A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,BCL10,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CDKN1B,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,BNIP2,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000255,EFNB1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,PKP2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,STX1A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TSN,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TOMM40,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,RBCK1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,EDEM3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,ZSWIM7,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,UBXN2B,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,E2F5,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,RNF169,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,BCL2A1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,AIFM1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,DDAH1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,ALS2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,LLPH,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,MBD6,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,FKBP1B,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TPCN2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,GDF5,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,MOV10,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,CD70,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,TNF,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,POLR2A,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,RPL37,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,REEP3,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,BIRC5,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,PODXL,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000255,TGFBR2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000255,C18orf32,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000707,SHE,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,ZNF460,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,FNIP1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,MDM2,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000707,FBXW2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,GGCX,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,ZNF417,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,IL6ST,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,CYP20A1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,AURKA,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,NUP43,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,TXLNA,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,KCNC4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,ZBTB34,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000707,SUPT7L,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,PHLPP2,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000707,ZDHHC5,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,CYTH2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,ESRP1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,UHRF1BP1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,G2E3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,TMEM33,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,SLC25A36,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,ORAI2,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000707,RRN3,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000707,NUFIP2,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000707,NUCKS1,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000707,TEF,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,LHFPL2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,AKAP10,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,SOX11,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,ZNF157,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,KIF5B,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,GCNT3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,SPRYD4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,HOXA13,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000707,CNOT4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000733,LNPEP,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000733,RBM12B,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000733,TSC22D2,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000733,DNAL1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0000733,MDM4,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0000733,TRIM13,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000733,MTRF1L,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0000733,TM2D2,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0001631,IL6R,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,FOXP1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0002177,CD40,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0002177,SMAD2,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0002177,G3BP2,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
1,MIMAT0002177,PIK3R1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,CADM1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,UBE2S,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,RCOR3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,HPGD,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,CENPN,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,MBD4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,SEC23IP,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,IGSF3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,UBASH3B,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0002177,MACROD2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003233,PDE4C,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003233,ANKRD50,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,RPS16,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,NFAT5,mir_to_gene,,0.25,0.25,0.25,0.25,0.25
1,MIMAT0003322,AP1G1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,ANKRD9,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,STK4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,UBE2I,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0003322,KIF1A,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0003322,YIPF6,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,GEN1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,BSG,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0003322,FAM120AOS,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,ZBTB44,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,ATP11B,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,RAP1GAP2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,MRAS,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,AGAP3,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,ACTN4,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,SMAD2,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0003322,CEBPG,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,SLC31A1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,QSOX1,mir_to_gene,,0.5,0.5,0.5,0.5,0.5
1,MIMAT0003322,SRPK1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,GCM1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,ARCN1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,MORF4L2,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,ZNF431,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,RPS19,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0003322,RPS29,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0006790,TK1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0006790,AZIN1,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0006790,LHFPL5,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0006790,ZNF107,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0006790,GPR173,mir_to_gene,,1.0,1.0,1.0,1.0,1.0
1,MIMAT0006790,NUCKS1,mir_to_gene,,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
