source,target,type,subtype,final_layer_mean_attn,final_layer_max_attn
MIMAT0003283,RAPGEF2,mir_regulates_mrna,,0.25,0.25
MIMAT0027397,RAPGEF2,mir_regulates_mrna,,0.25,0.25
MIMAT0000062,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0000066,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0000072,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004513,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0000415,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004589,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004602,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004609,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004763,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0002811,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0002844,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0002863,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0002864,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004773,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0002872,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004778,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004780,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0003322,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0005459,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0026720,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0022943,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0026736,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0005876,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0005929,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0005930,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0005788,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019199,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0014984,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019209,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0015039,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
