node_id,layer,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
RASGRF1,1,0.009433039464056492,0.06264229863882065,0.0036242047790437937,-0.010639630258083344,-0.02346518076956272,-0.04916175827383995,0.04752762243151665,0.001488849869929254,-0.012748897075653076,0.021590733900666237,0.01311552058905363,-0.016493957489728928,-0.015456515364348888,-0.029840843752026558,-0.02368539571762085,0.0161368977278471,-0.028204992413520813,-0.026017868891358376,-0.021499844267964363,-0.011143358424305916,-0.009095263667404652,0.008919636718928814,-0.011701428331434727,0.02308550290763378,-0.012701607309281826,-0.028772389516234398,0.046844255179166794,0.08063729107379913,0.01010457519441843,-0.0003851746441796422,-0.017636485397815704,0.008777281269431114,-0.00015281315427273512,0.020170051604509354,-0.014335271902382374,-0.02477443404495716,0.020160116255283356,0.022565580904483795,0.0040316651575267315,0.012266567908227444,0.027919407933950424,-0.03422313556075096,0.023699291050434113,-0.013817302882671356,-0.05392320454120636,0.05446698144078255,-0.007691875100135803,-0.018037743866443634,-0.01086918544024229,0.029950138181447983,-0.0327003076672554,0.00646838778629899,-0.012167210690677166,-0.03930038958787918,-0.004095377400517464,-0.014906935393810272,0.06344468146562576,-0.03330212086439133,0.03475232049822807,-0.022784842178225517,0.007283001206815243,0.021881552413105965,0.021698683500289917,0.006883654743432999
RASGRF2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fu:ea3af571,1,-0.06887248903512955,0.12063685059547424,0.0634150505065918,0.024732328951358795,-0.008165563456714153,-0.17842283844947815,0.052656106650829315,0.04646554961800575,0.030943047255277634,0.034647487103939056,0.13455985486507416,0.12137744575738907,0.10977025330066681,-0.024363141506910324,-0.2769274115562439,0.09381380677223206,-0.1649569422006607,0.04248284548521042,0.0029506846331059933,0.1078181266784668,0.022515812888741493,-0.022442426532506943,-0.021679500117897987,-0.029091285541653633,-0.0738619714975357,-0.16160450875759125,0.07002632319927216,-0.00019224375137127936,-0.041981399059295654,-0.050164032727479935,0.1265505850315094,0.054363906383514404,-0.11198955029249191,-0.01795893721282482,-0.018316565081477165,-0.009598816744983196,0.0876104012131691,-0.005742806941270828,-0.07290419191122055,0.1368807554244995,0.11649737507104874,-0.020695574581623077,-0.10597160458564758,-0.034957561641931534,-0.1701277792453766,-0.04958542436361313,0.013890331611037254,0.10889694839715958,0.04410059005022049,-0.039861049503088,0.10777419805526733,0.005148986354470253,-0.05989949405193329,-0.1212586909532547,-0.0504329614341259,-0.03209218755364418,-0.09229050576686859,-0.013362118974328041,0.0048780119977891445,-0.0544402115046978,-0.027862444519996643,0.08064284175634384,0.04365462064743042,-0.01633070409297943
DUSP10,1,0.009433039464056492,0.06264229863882065,0.0036242047790437937,-0.010639630258083344,-0.02346518076956272,-0.04916175827383995,0.04752762243151665,0.001488849869929254,-0.012748897075653076,0.021590733900666237,0.01311552058905363,-0.016493957489728928,-0.015456515364348888,-0.029840843752026558,-0.02368539571762085,0.0161368977278471,-0.028204992413520813,-0.026017868891358376,-0.021499844267964363,-0.011143358424305916,-0.009095263667404652,0.008919636718928814,-0.011701428331434727,0.02308550290763378,-0.012701607309281826,-0.028772389516234398,0.046844255179166794,0.08063729107379913,0.01010457519441843,-0.0003851746441796422,-0.017636485397815704,0.008777281269431114,-0.00015281315427273512,0.020170051604509354,-0.014335271902382374,-0.02477443404495716,0.020160116255283356,0.022565580904483795,0.0040316651575267315,0.012266567908227444,0.027919407933950424,-0.03422313556075096,0.023699291050434113,-0.013817302882671356,-0.05392320454120636,0.05446698144078255,-0.007691875100135803,-0.018037743866443634,-0.01086918544024229,0.029950138181447983,-0.0327003076672554,0.00646838778629899,-0.012167210690677166,-0.03930038958787918,-0.004095377400517464,-0.014906935393810272,0.06344468146562576,-0.03330212086439133,0.03475232049822807,-0.022784842178225517,0.007283001206815243,0.021881552413105965,0.021698683500289917,0.006883654743432999
DUSP1,1,0.009433039464056492,0.06264229863882065,0.0036242047790437937,-0.010639630258083344,-0.02346518076956272,-0.04916175827383995,0.04752762243151665,0.001488849869929254,-0.012748897075653076,0.021590733900666237,0.01311552058905363,-0.016493957489728928,-0.015456515364348888,-0.029840843752026558,-0.02368539571762085,0.0161368977278471,-0.028204992413520813,-0.026017868891358376,-0.021499844267964363,-0.011143358424305916,-0.009095263667404652,0.008919636718928814,-0.011701428331434727,0.02308550290763378,-0.012701607309281826,-0.028772389516234398,0.046844255179166794,0.08063729107379913,0.01010457519441843,-0.0003851746441796422,-0.017636485397815704,0.008777281269431114,-0.00015281315427273512,0.020170051604509354,-0.014335271902382374,-0.02477443404495716,0.020160116255283356,0.022565580904483795,0.0040316651575267315,0.012266567908227444,0.027919407933950424,-0.03422313556075096,0.023699291050434113,-0.013817302882671356,-0.05392320454120636,0.05446698144078255,-0.007691875100135803,-0.018037743866443634,-0.01086918544024229,0.029950138181447983,-0.0327003076672554,0.00646838778629899,-0.012167210690677166,-0.03930038958787918,-0.004095377400517464,-0.014906935393810272,0.06344468146562576,-0.03330212086439133,0.03475232049822807,-0.022784842178225517,0.007283001206815243,0.021881552413105965,0.021698683500289917,0.006883654743432999
DUSP2,1,0.009433040395379066,0.06264229863882065,0.0036242047790437937,-0.010639630258083344,-0.02346518263220787,-0.04916175454854965,0.047527629882097244,0.0014888499863445759,-0.01274889800697565,0.021590735763311386,0.01311552245169878,-0.016493957489728928,-0.015456515364348888,-0.029840845614671707,-0.0236853938549757,0.0161368977278471,-0.028204988688230515,-0.026017870754003525,-0.021499846130609512,-0.011143357492983341,-0.009095263667404652,0.008919636718928814,-0.011701428331434727,0.02308550290763378,-0.0127016082406044,-0.028772393241524696,0.046844255179166794,0.08063729107379913,0.010104576125741005,-0.00038517461507581174,-0.017636483535170555,0.008777281269431114,-0.00015281316882465035,0.020170051604509354,-0.014335273765027523,-0.02477443404495716,0.020160118117928505,0.022565580904483795,0.004031665623188019,0.012266569770872593,0.027919411659240723,-0.03422313556075096,0.023699292913079262,-0.013817302882671356,-0.05392320454120636,0.05446698144078255,-0.007691875100135803,-0.018037743866443634,-0.01086918544024229,0.029950136318802834,-0.0327003113925457,0.0064683882519602776,-0.012167210690677166,-0.03930038586258888,-0.004095377400517464,-0.014906936325132847,0.06344468146562576,-0.03330212086439133,0.03475232049822807,-0.022784842178225517,0.00728300167247653,0.021881554275751114,0.021698683500289917,0.006883654743432999
DUSP4,1,0.009433039464056492,0.06264229863882065,0.003624205943197012,-0.010639630258083344,-0.023465178906917572,-0.04916176572442055,0.04752763733267784,0.0014888501027598977,-0.012748895213007927,0.02159073017537594,0.01311552058905363,-0.016493959352374077,-0.015456518158316612,-0.029840847477316856,-0.02368539199233055,0.01613689959049225,-0.02820499613881111,-0.026017867028713226,-0.021499842405319214,-0.01114336121827364,-0.009095262736082077,0.008919636718928814,-0.011701430194079876,0.023085501044988632,-0.012701607309281826,-0.028772395104169846,0.046844255179166794,0.08063731342554092,0.01010457519441843,-0.0003851747023873031,-0.017636483535170555,0.008777281269431114,-0.00015281311061698943,0.020170051604509354,-0.014335271902382374,-0.02477443404495716,0.020160116255283356,0.022565577179193497,0.004031664691865444,0.012266571633517742,0.02791941724717617,-0.03422313556075096,0.023699291050434113,-0.01381730567663908,-0.053923193365335464,0.054466988891363144,-0.0076918769627809525,-0.018037743866443634,-0.010869186371564865,0.02995014563202858,-0.0327003113925457,0.006468388717621565,-0.012167210690677166,-0.03930039703845978,-0.004095378331840038,-0.014906933531165123,0.06344469636678696,-0.03330211713910103,0.03475232049822807,-0.022784845903515816,0.00728300167247653,0.021881552413105965,0.021698683500289917,0.006883654277771711
DUSP5,1,0.009433039464056492,0.06264229863882065,0.0036242047790437937,-0.010639630258083344,-0.02346518076956272,-0.04916175827383995,0.04752762243151665,0.001488849869929254,-0.012748897075653076,0.021590733900666237,0.01311552058905363,-0.016493957489728928,-0.015456515364348888,-0.029840843752026558,-0.02368539571762085,0.0161368977278471,-0.028204992413520813,-0.026017868891358376,-0.021499844267964363,-0.011143358424305916,-0.009095263667404652,0.008919636718928814,-0.011701428331434727,0.02308550290763378,-0.012701607309281826,-0.028772389516234398,0.046844255179166794,0.08063729107379913,0.01010457519441843,-0.0003851746441796422,-0.017636485397815704,0.008777281269431114,-0.00015281315427273512,0.020170051604509354,-0.014335271902382374,-0.02477443404495716,0.020160116255283356,0.022565580904483795,0.0040316651575267315,0.012266567908227444,0.027919407933950424,-0.03422313556075096,0.023699291050434113,-0.013817302882671356,-0.05392320454120636,0.05446698144078255,-0.007691875100135803,-0.018037743866443634,-0.01086918544024229,0.029950138181447983,-0.0327003076672554,0.00646838778629899,-0.012167210690677166,-0.03930038958787918,-0.004095377400517464,-0.014906935393810272,0.06344468146562576,-0.03330212086439133,0.03475232049822807,-0.022784842178225517,0.007283001206815243,0.021881552413105965,0.021698683500289917,0.006883654743432999
DUSP6,1,0.009433039464056492,0.06264229863882065,0.003624205244705081,-0.010639631189405918,-0.02346518263220787,-0.04916176199913025,0.047527626156806946,0.0014888499863445759,-0.01274889800697565,0.021590735763311386,0.013115521520376205,-0.016493959352374077,-0.015456515364348888,-0.029840847477316856,-0.0236853938549757,0.0161368977278471,-0.028204992413520813,-0.026017870754003525,-0.021499846130609512,-0.01114335935562849,-0.009095263667404652,0.008919636718928814,-0.011701429262757301,0.02308550290763378,-0.012701607309281826,-0.028772393241524696,0.046844255179166794,0.08063729107379913,0.01010457519441843,-0.00038517467328347266,-0.017636487260460854,0.008777281269431114,-0.00015281316882465035,0.020170051604509354,-0.014335272833704948,-0.02477443404495716,0.020160116255283356,0.022565580904483795,0.0040316651575267315,0.012266568839550018,0.027919411659240723,-0.03422313556075096,0.023699291050434113,-0.013817302882671356,-0.05392320454120636,0.054466985166072845,-0.0076918755657970905,-0.018037743866443634,-0.010869186371564865,0.029950138181447983,-0.0327003076672554,0.0064683882519602776,-0.012167210690677166,-0.03930039331316948,-0.004095377400517464,-0.014906934462487698,0.06344468146562576,-0.03330212086439133,0.03475232422351837,-0.022784844040870667,0.00728300167247653,0.021881552413105965,0.021698683500289917,0.006883655209094286
DUSP7,1,0.009433039464056492,0.06264229118824005,0.0036242054775357246,-0.010639632120728493,-0.02346518449485302,-0.049161750823259354,0.047527626156806946,0.0014888496370986104,-0.012748897075653076,0.021590733900666237,0.013115521520376205,-0.016493957489728928,-0.015456518158316612,-0.029840847477316856,-0.023685399442911148,0.0161368977278471,-0.028204990550875664,-0.026017867028713226,-0.021499846130609512,-0.011143358424305916,-0.009095263667404652,0.008919636718928814,-0.011701427400112152,0.02308550290763378,-0.012701607309281826,-0.028772395104169846,0.0468442477285862,0.08063729852437973,0.01010457519441843,-0.00038517473149113357,-0.017636485397815704,0.008777282200753689,-0.0001528131397208199,0.020170053467154503,-0.0143352709710598,-0.02477443218231201,0.020160116255283356,0.022565580904483795,0.0040316651575267315,0.012266568839550018,0.027919406071305275,-0.03422313183546066,0.023699289187788963,-0.013817301951348782,-0.05392320081591606,0.054466988891363144,-0.007691875100135803,-0.018037743866443634,-0.01086918544024229,0.029950134456157684,-0.0327003113925457,0.00646838778629899,-0.012167210690677166,-0.03930038586258888,-0.004095376934856176,-0.014906937256455421,0.06344468891620636,-0.03330212086439133,0.034752316772937775,-0.02278483845293522,0.00728300167247653,0.021881552413105965,0.021698685362935066,0.006883654743432999
