layer,source,target,edge_type,edge_subtype,mean_attention,head_1_attention,head_2_attention,head_3_attention,head_4_attention
1,fu:23393f96,fu:57402cbc,protein_protein_interaction,binding/association,0.19917991757392883,0.20090006291866302,0.19610705971717834,0.19954976439476013,0.20016273856163025
1,fu:85082bcd,fu:a5ece49b,protein_protein_interaction,activation,0.0351356565952301,0.03631262108683586,0.0331093966960907,0.03530216962099075,0.0358184315264225
1,fu:de327064,fu:640a8809,protein_protein_interaction,activation,0.33114781975746155,0.33547544479370117,0.322884202003479,0.3326391279697418,0.3335925340652466
1,fu:640a8809,fu:6d8ebe0b,protein_protein_interaction,activation|phosphorylation,0.12472660839557648,0.1252589374780655,0.1234724149107933,0.12513375282287598,0.12504135072231293
1,fu:640a8809,fu:edebe3a1,protein_protein_interaction,activation|phosphorylation,0.124678835272789,0.12524284422397614,0.12338467687368393,0.12506207823753357,0.12502573430538177
1,fu:d2a67a69,fu:8a4c69b0,protein_protein_interaction,activation|phosphorylation,0.12469761073589325,0.12526172399520874,0.12332355231046677,0.12516024708747864,0.12504491209983826
1,fu:d2a67a69,fu:ebeb97f3,protein_protein_interaction,activation|phosphorylation,0.12471243739128113,0.12521664798259735,0.12340683490037918,0.1251712292432785,0.1250550001859665
1,fu:de878e1b,fu:8a4c69b0,protein_protein_interaction,activation|phosphorylation,0.12469761073589325,0.12526172399520874,0.12332355231046677,0.12516024708747864,0.12504491209983826
1,fu:de878e1b,fu:ebeb97f3,protein_protein_interaction,activation|phosphorylation,0.12471243739128113,0.12521664798259735,0.12340683490037918,0.1251712292432785,0.1250550001859665
1,fu:de327064,fu:96f39533,protein_protein_interaction,,0.11082516610622406,0.1112896278500557,0.1097860112786293,0.11114639788866043,0.11107861250638962
1,RASGRF1,RASGRF1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RASGRF2,RASGRF2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:f41186cd,fu:f41186cd,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP10,DUSP10,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP1,DUSP1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP2,DUSP2,self_loop,self_loop,0.5061842203140259,0.4982634484767914,0.5287572741508484,0.4978984594345093,0.49981775879859924
1,DUSP4,DUSP4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP5,DUSP5,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP6,DUSP6,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP7,DUSP7,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP8,DUSP8,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP9,DUSP9,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP16,DUSP16,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:a2173750,fu:a2173750,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,DUSP3,DUSP3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PTPN7,PTPN7,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PTPRR,PTPRR,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PTPN5,PTPN5,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:43bfbfa8,fu:43bfbfa8,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PPM1B,PPM1B,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:8e0bb827,fu:8e0bb827,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,FASLG,FASLG,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:a5886722,fu:a5886722,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAP4K4,MAP4K4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:5fb7d112,fu:5fb7d112,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PLA2G4B,PLA2G4B,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PLA2G4E,PLA2G4E,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PLA2G4F,PLA2G4F,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PLA2G4D,PLA2G4D,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PLA2G4A,PLA2G4A,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PLA2G4C,PLA2G4C,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,JMJD7-PLA2G4B,JMJD7-PLA2G4B,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:e15fa369,fu:e15fa369,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,STMN1,STMN1,self_loop,self_loop,0.4958334267139435,0.4931202530860901,0.5061091184616089,0.48949843645095825,0.4946058690547943
1,fu:9be68ace,fu:9be68ace,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAPT,MAPT,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:786f3e7e,fu:786f3e7e,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,NFKB1,NFKB1,self_loop,self_loop,0.5020902752876282,0.49082523584365845,0.51606285572052,0.502781331539154,0.4986916184425354
1,NFKB2,NFKB2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RELA,RELA,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RELB,RELB,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:3561da41,fu:3561da41,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CHUK,CHUK,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,IKBKB,IKBKB,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,IKBKG,IKBKG,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:46a700ec,fu:46a700ec,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAP3K14,MAP3K14,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:bfbfa62d,fu:bfbfa62d,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAPK1,MAPK1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAPK3,MAPK3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:1505178d,fu:1505178d,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,LAMTOR3,LAMTOR3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
