source,target,type,subtype,final_layer_mean_attn,final_layer_max_attn
NGF,VEGFR_f,gene_to_fu,,0.017884109169244766,0.017981545999646187
NRTN,VEGFR_f,gene_to_fu,,0.01797430031001568,0.01810251548886299
NTF3,VEGFR_f,gene_to_fu,,0.0178748220205307,0.017936237156391144
NTF4,VEGFR_f,gene_to_fu,,0.017914671450853348,0.018059130758047104
ANGPT4,VEGFR_f,gene_to_fu,,0.017827361822128296,0.018000800162553787
PDGFA,VEGFR_f,gene_to_fu,,0.01787756383419037,0.017945758998394012
PDGFB,VEGFR_f,gene_to_fu,,0.017885392531752586,0.017930973321199417
PGF,VEGFR_f,gene_to_fu,,0.017902445048093796,0.01808278262615204
PDGFC,VEGFR_f,gene_to_fu,,0.01786663942039013,0.017944971099495888
PSPN,VEGFR_f,gene_to_fu,,0.01787564344704151,0.0179898738861084
BDNF,VEGFR_f,gene_to_fu,,0.017828214913606644,0.01790120266377926
TGFA,VEGFR_f,gene_to_fu,,0.017892412841320038,0.017983747646212578
VEGFA,VEGFR_f,gene_to_fu,,0.01784501224756241,0.01794739067554474
VEGFB,VEGFR_f,gene_to_fu,,0.01792581006884575,0.018099335953593254
VEGFC,VEGFR_f,gene_to_fu,,0.01784149557352066,0.017970222979784012
PDGFD,VEGFR_f,gene_to_fu,,0.017859775573015213,0.018021684139966965
FGF23,VEGFR_f,gene_to_fu,,0.01790146343410015,0.018041441217064857
FGF18,VEGFR_f,gene_to_fu,,0.01784045435488224,0.017906703054904938
FGF17,VEGFR_f,gene_to_fu,,0.01788310892879963,0.017959624528884888
FGF16,VEGFR_f,gene_to_fu,,0.017816172912716866,0.017864268273115158
ARTN,VEGFR_f,gene_to_fu,,0.017966406419873238,0.018216857686638832
FGF19,VEGFR_f,gene_to_fu,,0.017864087596535683,0.017948361113667488
TRADD,TRADD_f,gene_to_fu,,0.33445656299591064,0.33667269349098206
MYD88,MYD88_f,gene_to_fu,,0.3340357542037964,0.33578020334243774
IRAK1,IRAK_f,gene_to_fu,,0.25031226873397827,0.25108107924461365
IRAK4,IRAK_f,gene_to_fu,,0.2497503161430359,0.25070980191230774
ARAF,ARAF_f,gene_to_fu,,0.33356377482414246,0.33437472581863403
MAX,MAX_f,gene_to_fu,,0.24971306324005127,0.2502402365207672
MYC,MYC_MAX_f,gene_to_fu,,0.2500358521938324,0.3339052200317383
MAX,MYC_MAX_f,gene_to_fu,,0.08364461362361908,0.3345784544944763
SRF,bHLH_f,gene_to_fu,,0.2494238168001175,0.33302420377731323
ELK4,bHLH_f,gene_to_fu,,0.16688719391822815,0.33431899547576904
ELK1,bHLH_f,gene_to_fu,,0.25056153535842896,0.33513665199279785
GNA_f,RASA2_f,protein_protein_interaction,activation,0.3333559036254883,0.33456918597221375
RAPGEF2_f,RAS_f,protein_protein_interaction,activation,0.06657088547945023,0.06665699183940887
RASGRF_f,RAS_f,protein_protein_interaction,activation,0.06664727628231049,0.06698253750801086
RASGRP_f,RAS_f,protein_protein_interaction,activation,0.06665170192718506,0.06689278781414032
RAP1_f,BRAF_f,protein_protein_interaction,activation,0.25014743208885193,0.25071215629577637
TNF_f,TNFRSF1A_f,protein_protein_interaction,activation,0.3337354362010956,0.3344306945800781
IL1A_B_f,IL1R_f,protein_protein_interaction,activation,0.25012490153312683,0.25105538964271545
FASLG_f,FAS_f,protein_protein_interaction,activation,0.33351007103919983,0.3353450298309326
TGFB_f,TGFBR_f,protein_protein_interaction,activation,0.25037524104118347,0.2516944706439972
FAS_f,DAXX_f,protein_protein_interaction,activation,0.2503964900970459,0.25145184993743896
TGFBR_f,DAXX_f,protein_protein_interaction,activation,0.24998904764652252,0.25015634298324585
GRB2_f,RTK_f,protein_protein_interaction,binding/association,0.035727743059396744,0.035843849182128906
SOS_f,GRB2_f,protein_protein_interaction,binding/association,0.33308538794517517,0.3342805802822113
TAB2_f,TRAF6_f,protein_protein_interaction,binding/association,0.19997213780879974,0.2002854347229004
ECSIT_f,TRAF6_f,protein_protein_interaction,binding/association,0.20039905607700348,0.2014298290014267
SRF_f,ELK_f,protein_protein_interaction,binding/association,0.14268699288368225,0.142811119556427
SRF_f,ELK4_f,protein_protein_interaction,binding/association,0.1666070520877838,0.16706031560897827
LAMTOR3_f,MAP2K1_f,protein_protein_interaction,binding/association,0.12498075515031815,0.12537382543087006
LAMTOR3_f,MAP2K2_f,protein_protein_interaction,binding/association,0.12496983259916306,0.12535306811332703
MAPK1_3_f,LAMTOR3_f,protein_protein_interaction,binding/association,0.333797812461853,0.33474236726760864
MAPK8IP_f,MAPK8_10_f,protein_protein_interaction,binding/association,0.09076255559921265,0.09091148525476456
MAPK8IP_f,MAP2K7_f,protein_protein_interaction,binding/association,0.12482047826051712,0.12499497085809708
MAPK8IP_f,MAP3K11_f,protein_protein_interaction,binding/association,0.24972951412200928,0.24998201429843903
MAPK8IP_f,MAP4K1_f,protein_protein_interaction,binding/association,0.33313605189323425,0.33393537998199463
MAPK8_10_f,MAPK8IP3_f,protein_protein_interaction,binding/association,0.16673940420150757,0.1668342798948288
MAP2K4_f,MAPK8IP3_f,protein_protein_interaction,binding/association,0.16677536070346832,0.1669885814189911
MAP2K7_f,MAPK8IP3_f,protein_protein_interaction,binding/association,0.16668659448623657,0.16673503816127777
MAPK8IP3_f,MAP3K1_f,protein_protein_interaction,binding/association,0.11100247502326965,0.11123434454202652
MAP3K11_f,MAPK8IP3_f,protein_protein_interaction,binding/association,0.166693776845932,0.16683237254619598
MAPK8_10_f,CRK_f,protein_protein_interaction,binding/association,0.19951149821281433,0.20007456839084625
MAP2K4_f,CRK_f,protein_protein_interaction,binding/association,0.1995541751384735,0.20006708800792694
MAP2K4_f,FLNA_f,protein_protein_interaction,binding/association,0.33317384123802185,0.33355164527893066
MAP2K4_f,ARRK_f,protein_protein_interaction,binding/association,0.24990203976631165,0.25101181864738464
PKA_f,RAP1_f,protein_protein_interaction,phosphorylation,0.25041916966438293,0.2519901692867279
PKC_f,RAS_f,protein_protein_interaction,phosphorylation,0.06663471460342407,0.06698396056890488
PKC_f,RAF1_f,protein_protein_interaction,phosphorylation,0.2499275803565979,0.2507219612598419
SOS_f,RAS_f,protein_protein_interaction,activation,0.06664326786994934,0.06701508164405823
RAS_f,BRAF_f,protein_protein_interaction,activation,0.2498951107263565,0.2501397132873535
RAS_f,RAF1_f,protein_protein_interaction,activation,0.25004690885543823,0.2505742013454437
BRAF_f,MAP2K1_f,protein_protein_interaction,phosphorylation,0.12494052201509476,0.1250065118074417
BRAF_f,MAP2K2_f,protein_protein_interaction,phosphorylation,0.12492900341749191,0.12500333786010742
RAF1_f,MAP2K1_f,protein_protein_interaction,phosphorylation,0.1249227449297905,0.1250835657119751
RAF1_f,MAP2K2_f,protein_protein_interaction,phosphorylation,0.12491124868392944,0.12509308755397797
MAP2K1_f,MAPK1_3_f,protein_protein_interaction,phosphorylation,0.14265361428260803,0.14331842958927155
MAP2K2_f,MAPK1_3_f,protein_protein_interaction,phosphorylation,0.14267869293689728,0.14338061213493347
MAPK1_3_f,MAPT_f,protein_protein_interaction,phosphorylation,0.33357006311416626,0.33380159735679626
MAPK1_3_f,STMN1_f,protein_protein_interaction,phosphorylation,0.3338497579097748,0.33481812477111816
MAPK1_3_f,PLA2G4_f,protein_protein_interaction,phosphorylation,0.11128690838813782,0.11162938922643661
MAPK1_3_f,MAPKK_f,protein_protein_interaction,phosphorylation,0.2500302493572235,0.25027066469192505
MAPK1_3_f,S6K_f,protein_protein_interaction,phosphorylation,0.16704635322093964,0.1679515391588211
MAPK1_3_f,ELK_f,protein_protein_interaction,phosphorylation,0.142822265625,0.14303573966026306
MAPK1_3_f,ELK4_f,protein_protein_interaction,phosphorylation,0.1667812317609787,0.16695716977119446
MAPKK_f,ATF_f,protein_protein_interaction,phosphorylation,0.14287559688091278,0.1430174857378006
S6K_f,ATF_f,protein_protein_interaction,phosphorylation,0.14269062876701355,0.14296281337738037
MAPK1_3_f,MYC_MAX_f,protein_protein_interaction,phosphorylation,0.3334667682647705,0.33417627215385437
RAC_f,MAP3K1_f,protein_protein_interaction,activation,0.11117821931838989,0.11172912269830704
RAC_f,PAK12_f,protein_protein_interaction,activation,0.20011498034000397,0.20125454664230347
CASP3_f,SFRP1_f,protein_protein_interaction,activation,0.25012779235839844,0.2512187361717224
TRAF2_f,MAP4K2_f,protein_protein_interaction,activation,0.3335672616958618,0.33401310443878174
TRAF2_f,MAP3K5_f,protein_protein_interaction,activation,0.16680385172367096,0.16718655824661255
TRAF2_f,MAP3K1_f,protein_protein_interaction,activation,0.11114486306905746,0.11117829382419586
DAXX_f,MAP3K5_f,protein_protein_interaction,activation,0.1666133999824524,0.16679883003234863
GADD45_f,MAP3K4_f,protein_protein_interaction,activation,0.33362433314323425,0.335338830947876
PAK12_f,MAPKKK2_3_f,protein_protein_interaction,phosphorylation,0.24994346499443054,0.2502724826335907
MAP4K1_f,MAP3K11_f,protein_protein_interaction,phosphorylation,0.24987375736236572,0.25020185112953186
MAP4K4_f,MAP3K1_f,protein_protein_interaction,phosphorylation,0.11108855158090591,0.11139491945505142
MAP4K3_f,MAP3K1_f,protein_protein_interaction,phosphorylation,0.11103085428476334,0.1113753691315651
MAPKKK12_13_f,MAP2K7_f,protein_protein_interaction,phosphorylation,0.12486174702644348,0.1252463012933731
MAPKKK9_21_f,MAP2K7_f,protein_protein_interaction,phosphorylation,0.12499009072780609,0.1251639872789383
MAP3K20_f,MAP2K7_f,protein_protein_interaction,phosphorylation,0.1250724494457245,0.1256929486989975
MAP3K5_f,MAP2K3_f,protein_protein_interaction,phosphorylation,0.12484019994735718,0.1250477135181427
MAP3K5_f,MAP2K6_f,protein_protein_interaction,phosphorylation,0.12484106421470642,0.12504160404205322
MAP3K7_f,MAP3K14_f,protein_protein_interaction,phosphorylation,0.24951240420341492,0.25051483511924744
MAP3K7_f,IKK_f,protein_protein_interaction,phosphorylation,0.12495317310094833,0.12513214349746704
MAP3K7_f,MAP2K3_f,protein_protein_interaction,phosphorylation,0.12488129734992981,0.1250808835029602
MAP3K7_f,MAP2K6_f,protein_protein_interaction,phosphorylation,0.12488317489624023,0.12507477402687073
MAP3K7_f,NLK_f,protein_protein_interaction,phosphorylation,0.33299335837364197,0.33352503180503845
MAP3K6_f,MAP2K3_f,protein_protein_interaction,phosphorylation,0.12509354948997498,0.12537521123886108
MAP3K6_f,MAP2K6_f,protein_protein_interaction,phosphorylation,0.1250954270362854,0.12539038062095642
MAP2K3_f,MAPK11_14_f,protein_protein_interaction,phosphorylation,0.11096705496311188,0.11140412837266922
MAP2K6_f,MAPK11_14_f,protein_protein_interaction,phosphorylation,0.11096242070198059,0.11138550937175751
MAPK11_14_f,ATF2_f,protein_protein_interaction,phosphorylation,0.3336906433105469,0.33455517888069153
MAPK11_14_f,ELK_f,protein_protein_interaction,phosphorylation,0.14287039637565613,0.14316339790821075
MAPK11_14_f,TP53_f,protein_protein_interaction,phosphorylation,0.2500932514667511,0.25034624338150024
MAPK11_14_f,ELK4_f,protein_protein_interaction,phosphorylation,0.1668207347393036,0.16709600389003754
MAPK11_14_f,DDIT3_f,protein_protein_interaction,phosphorylation,0.33403581380844116,0.335563600063324
MAPK11_14_f,MAX_f,protein_protein_interaction,phosphorylation,0.25066813826560974,0.25142645835876465
MAPK11_14_f,MEF2C_f,protein_protein_interaction,phosphorylation,0.33373528718948364,0.33447128534317017
MAPK11_14_f,MAPKAPK5_f,protein_protein_interaction,phosphorylation,0.3336135745048523,0.3345552086830139
MAPK11_14_f,MAPKAPK_f,protein_protein_interaction,phosphorylation,0.24972757697105408,0.2502339780330658
MAPK11_14_f,RPS6KA_f,protein_protein_interaction,phosphorylation,0.2503320276737213,0.25126081705093384
MAPK11_14_f,CDC25B_f,protein_protein_interaction,phosphorylation,0.3338046669960022,0.33490610122680664
MAPKAPK5_f,HSPB1_f,protein_protein_interaction,phosphorylation,0.24975426495075226,0.2504928708076477
MAPKAPK_f,HSPB1_f,protein_protein_interaction,phosphorylation,0.2502601742744446,0.2509807348251343
MAPKAPK_f,ATF_f,protein_protein_interaction,phosphorylation,0.14307932555675507,0.14358370006084442
RPS6KA_f,ATF_f,protein_protein_interaction,phosphorylation,0.14271768927574158,0.14299970865249634
MAP2K5_f,MAPK7_f,protein_protein_interaction,phosphorylation,0.33324193954467773,0.33364883065223694
MAPK7_f,NR4A1_f,protein_protein_interaction,phosphorylation,0.3336130976676941,0.3339330852031708
MAP3K8_f,MAP3K14_f,protein_protein_interaction,phosphorylation,0.24936649203300476,0.25062286853790283
MAP3K8_f,IKK_f,protein_protein_interaction,phosphorylation,0.12493377923965454,0.1250530332326889
MAP3K8_f,MAP2K1_f,protein_protein_interaction,phosphorylation,0.12492147088050842,0.1251201629638672
MAP3K8_f,MAP2K2_f,protein_protein_interaction,phosphorylation,0.12490996718406677,0.12512968480587006
MAP3K1_f,IKK_f,protein_protein_interaction,phosphorylation,0.12496788799762726,0.12514498829841614
MAP3K1_f,MAP2K4_f,protein_protein_interaction,phosphorylation,0.19989410042762756,0.20054106414318085
MAP3K11_f,MAP2K7_f,protein_protein_interaction,phosphorylation,0.12494843453168869,0.12501299381256104
MAP3K1_f,MAP2K1_f,protein_protein_interaction,phosphorylation,0.12495552748441696,0.12504494190216064
MAP3K1_f,MAP2K2_f,protein_protein_interaction,phosphorylation,0.12494401633739471,0.1250355988740921
MAP2K4_f,MAPK8_10_f,protein_protein_interaction,phosphorylation,0.09090003371238708,0.09098364412784576
MAP2K7_f,MAPK8_10_f,protein_protein_interaction,phosphorylation,0.09086617082357407,0.0909447968006134
MAPK8_10_f,AP-1_f,protein_protein_interaction,phosphorylation,0.24938015639781952,0.25025656819343567
MAPK8_10_f,JUND_f,protein_protein_interaction,phosphorylation,0.3322813808917999,0.333561509847641
MAPK8_10_f,ELK_f,protein_protein_interaction,phosphorylation,0.14262476563453674,0.14295600354671478
MAPK8_10_f,TP53_f,protein_protein_interaction,phosphorylation,0.24966280162334442,0.2501383125782013
MAPK8_10_f,NFATC1_f,protein_protein_interaction,inhibition|phosphorylation,0.25009727478027344,0.2502326965332031
MAPK8_10_f,NFATC3_f,protein_protein_interaction,inhibition|phosphorylation,0.2502419948577881,0.25048670172691345
p38MAPK_f,NFATC1_f,protein_protein_interaction,dephosphorylation,0.24979591369628906,0.25038155913352966
AKT_f,MAP3K5_f,protein_protein_interaction,inhibition|phosphorylation,0.1666099727153778,0.16669625043869019
AKT_f,MAP2K4_f,protein_protein_interaction,inhibition|phosphorylation,0.19971975684165955,0.20018525421619415
p38MAPK_f,NFATC3_f,protein_protein_interaction,dephosphorylation,0.2499343454837799,0.25046685338020325
RASA2_f,RAS_f,protein_protein_interaction,inhibition,0.06663238257169724,0.06681418418884277
NF1_f,RAS_f,protein_protein_interaction,inhibition,0.06667119264602661,0.06708139181137085
RASA1_f,RAS_f,protein_protein_interaction,inhibition,0.06666624546051025,0.06675399094820023
MAPKReg_f,MAPK1_3_f,protein_protein_interaction,inhibition|dephosphorylation,0.14281679689884186,0.14301623404026031
DUSPs_f,MAPK1_3_f,protein_protein_interaction,inhibition|dephosphorylation,0.14291167259216309,0.14325720071792603
DUSP_f,MAPK8_10_f,protein_protein_interaction,inhibition|dephosphorylation,0.09107263386249542,0.09154890477657318
DUSP_f,MAPK11_14_f,protein_protein_interaction,inhibition|dephosphorylation,0.11111661791801453,0.11134867370128632
MAPKReg_f,MAPK8_10_f,protein_protein_interaction,inhibition|dephosphorylation,0.09102277457714081,0.09141720831394196
MAPKReg_f,MAPK11_14_f,protein_protein_interaction,inhibition|dephosphorylation,0.11105597764253616,0.11118848621845245
PPM1A_f,MAP2K3_f,protein_protein_interaction,inhibition|dephosphorylation,0.12512856721878052,0.12560345232486725
PPM1A_f,MAP2K6_f,protein_protein_interaction,inhibition|dephosphorylation,0.12513044476509094,0.12561866641044617
PPM1A_f,MAP2K7_f,protein_protein_interaction,inhibition|dephosphorylation,0.1251758337020874,0.1257680505514145
PPM1A_f,MAP2K4_f,protein_protein_interaction,inhibition|dephosphorylation,0.20016156136989594,0.2008039653301239
PPP5C_f,MAP3K5_f,protein_protein_interaction,inhibition|dephosphorylation,0.16666948795318604,0.16703185439109802
PPM1B_f,MAP3K7_f,protein_protein_interaction,inhibition|dephosphorylation,0.19993820786476135,0.2001921385526657
MECOM_f,MAPK8_10_f,protein_protein_interaction,inhibition,0.09078844636678696,0.09097795933485031
HSP70_f,MAPK8_10_f,protein_protein_interaction,inhibition,0.09091807901859283,0.09166817367076874
bHLH_f,FOS_f,gene_expression_regulation,expression,0.3334784209728241,0.3336760401725769
CD14_f,TAB1_f,protein_protein_interaction,indirect effect,0.20058591663837433,0.20181505382061005
MAP3K14_f,NFKB_f,protein_protein_interaction,indirect effect,0.14295724034309387,0.14546085894107819
IKK_f,NFKB_f,protein_protein_interaction,indirect effect,0.14271970093250275,0.14291590452194214
CACNA_f,RASGRF_f,protein_protein_interaction,compound,0.2503722012042999,0.2517554461956024
CACNA_f,RASGRP_f,protein_protein_interaction,compound,0.16691577434539795,0.16756907105445862
CASP3_f,PAK12_f,protein_protein_interaction,activation,0.20005613565444946,0.2004433274269104
CASP3_f,MAP3K1_f,protein_protein_interaction,activation,0.11112236231565475,0.11127876490354538
MAP3K14_f,IKK_f,protein_protein_interaction,phosphorylation,0.1250828504562378,0.1270739585161209
TAB1_f,MAP3K7_f,protein_protein_interaction,activation,0.20003512501716614,0.2001887559890747
TAB2_f,MAP3K7_f,protein_protein_interaction,activation,0.20009326934814453,0.20042745769023895
TNFRSF1A_f,TRADD_f,protein_protein_interaction,,0.33236122131347656,0.33331507444381714
TRADD_f,TRAF2_f,protein_protein_interaction,activation,0.33386486768722534,0.33519142866134644
TRADD_f,CASP3_f,protein_protein_interaction,activation|indirect effect,0.33391594886779785,0.3347063362598419
IL1R_f,MYD88_f,protein_protein_interaction,activation,0.33273667097091675,0.3333640694618225
MYD88_f,IRAK_f,protein_protein_interaction,activation,0.2500509023666382,0.25037866830825806
TRAF2_f,TAB1_f,protein_protein_interaction,activation,0.19986465573310852,0.200058251619339
IRAK_f,TRAF6_f,protein_protein_interaction,activation|indirect effect,0.19996213912963867,0.20028460025787354
TRAF6_f,TAB1_f,protein_protein_interaction,binding/association,0.19977572560310364,0.200306236743927
VEGFR_f,RTK_f,protein_protein_interaction,activation,0.03579600900411606,0.03602152317762375
RAS_f,ARAF_f,protein_protein_interaction,activation,0.33316051959991455,0.33388715982437134
ARAF_f,MAP2K1_f,protein_protein_interaction,activation|phosphorylation,0.12500357627868652,0.1251000016927719
ARAF_f,MAP2K2_f,protein_protein_interaction,activation|phosphorylation,0.12499202787876129,0.12505687773227692
MAP3K4_f,MAP2K3_f,protein_protein_interaction,activation|phosphorylation,0.1248612329363823,0.1250675767660141
MAP3K4_f,MAP2K6_f,protein_protein_interaction,activation|phosphorylation,0.12486309558153152,0.1250716894865036
TAOK_f,MAP2K3_f,protein_protein_interaction,activation|phosphorylation,0.12484818696975708,0.1250906139612198
TAOK_f,MAP2K6_f,protein_protein_interaction,activation|phosphorylation,0.1248449981212616,0.12508495151996613
RAS_f,MAP3K1_f,protein_protein_interaction,,0.11103539168834686,0.1111169382929802
RASGRF1,RASGRF1,self_loop,self_loop,1.0,1.0
RASGRF2,RASGRF2,self_loop,self_loop,1.0,1.0
DUSP10,DUSP10,self_loop,self_loop,1.0,1.0
DUSP1,DUSP1,self_loop,self_loop,1.0,1.0
DUSP2,DUSP2,self_loop,self_loop,0.5002484917640686,0.5011117458343506
DUSP4,DUSP4,self_loop,self_loop,1.0,1.0
DUSP5,DUSP5,self_loop,self_loop,1.0,1.0
DUSP6,DUSP6,self_loop,self_loop,1.0,1.0
DUSP7,DUSP7,self_loop,self_loop,1.0,1.0
DUSP8,DUSP8,self_loop,self_loop,1.0,1.0
DUSP9,DUSP9,self_loop,self_loop,1.0,1.0
DUSP16,DUSP16,self_loop,self_loop,1.0,1.0
DUSP3,DUSP3,self_loop,self_loop,1.0,1.0
PTPN7,PTPN7,self_loop,self_loop,1.0,1.0
PTPRR,PTPRR,self_loop,self_loop,1.0,1.0
PTPN5,PTPN5,self_loop,self_loop,1.0,1.0
PPM1B,PPM1B,self_loop,self_loop,1.0,1.0
FASLG,FASLG,self_loop,self_loop,1.0,1.0
MAP4K4,MAP4K4,self_loop,self_loop,1.0,1.0
PLA2G4B,PLA2G4B,self_loop,self_loop,1.0,1.0
PLA2G4E,PLA2G4E,self_loop,self_loop,1.0,1.0
PLA2G4F,PLA2G4F,self_loop,self_loop,1.0,1.0
PLA2G4D,PLA2G4D,self_loop,self_loop,1.0,1.0
PLA2G4A,PLA2G4A,self_loop,self_loop,1.0,1.0
PLA2G4C,PLA2G4C,self_loop,self_loop,1.0,1.0
JMJD7-PLA2G4B,JMJD7-PLA2G4B,self_loop,self_loop,1.0,1.0
STMN1,STMN1,self_loop,self_loop,0.4997174143791199,0.5000917315483093
MAPT,MAPT,self_loop,self_loop,1.0,1.0
NFKB1,NFKB1,self_loop,self_loop,0.4997180700302124,0.5004096627235413
NFKB2,NFKB2,self_loop,self_loop,1.0,1.0
RELA,RELA,self_loop,self_loop,1.0,1.0
RELB,RELB,self_loop,self_loop,1.0,1.0
CHUK,CHUK,self_loop,self_loop,1.0,1.0
IKBKB,IKBKB,self_loop,self_loop,1.0,1.0
IKBKG,IKBKG,self_loop,self_loop,1.0,1.0
MAP3K14,MAP3K14,self_loop,self_loop,1.0,1.0
MAPK1,MAPK1,self_loop,self_loop,1.0,1.0
MAPK3,MAPK3,self_loop,self_loop,1.0,1.0
LAMTOR3,LAMTOR3,self_loop,self_loop,1.0,1.0
MAP2K2,MAP2K2,self_loop,self_loop,1.0,1.0
MAP2K1,MAP2K1,self_loop,self_loop,1.0,1.0
RAF1,RAF1,self_loop,self_loop,1.0,1.0
BRAF,BRAF,self_loop,self_loop,1.0,1.0
RASA1,RASA1,self_loop,self_loop,0.33325350284576416,0.33343571424484253
NF1,NF1,self_loop,self_loop,1.0,1.0
PRKCA,PRKCA,self_loop,self_loop,1.0,1.0
PRKCB,PRKCB,self_loop,self_loop,1.0,1.0
PRKCG,PRKCG,self_loop,self_loop,1.0,1.0
RAP1A,RAP1A,self_loop,self_loop,1.0,1.0
RAP1B,RAP1B,self_loop,self_loop,1.0,1.0
PRKACA,PRKACA,self_loop,self_loop,1.0,1.0
PRKACB,PRKACB,self_loop,self_loop,1.0,1.0
PRKACG,PRKACG,self_loop,self_loop,1.0,1.0
RAPGEF2,RAPGEF2,self_loop,self_loop,1.0,1.0
RASA2,RASA2,self_loop,self_loop,1.0,1.0
RRAS2,RRAS2,self_loop,self_loop,1.0,1.0
MRAS,MRAS,self_loop,self_loop,0.49991875886917114,0.5004606246948242
HRAS,HRAS,self_loop,self_loop,1.0,1.0
KRAS,KRAS,self_loop,self_loop,1.0,1.0
NRAS,NRAS,self_loop,self_loop,0.4999409019947052,0.5004904866218567
RRAS,RRAS,self_loop,self_loop,0.5001038908958435,0.5011017322540283
RASGRP1,RASGRP1,self_loop,self_loop,1.0,1.0
RASGRP2,RASGRP2,self_loop,self_loop,1.0,1.0
RASGRP4,RASGRP4,self_loop,self_loop,1.0,1.0
RASGRP3,RASGRP3,self_loop,self_loop,1.0,1.0
SOS1,SOS1,self_loop,self_loop,1.0,1.0
SOS2,SOS2,self_loop,self_loop,1.0,1.0
GNA12,GNA12,self_loop,self_loop,0.499917596578598,0.500980019569397
GNG12,GNG12,self_loop,self_loop,1.0,1.0
GRB2,GRB2,self_loop,self_loop,1.0,1.0
CSF1R,CSF1R,self_loop,self_loop,1.0,1.0
EGFR,EGFR,self_loop,self_loop,0.3332292437553406,0.33352649211883545
EPHA2,EPHA2,self_loop,self_loop,1.0,1.0
ERBB2,ERBB2,self_loop,self_loop,1.0,1.0
ERBB3,ERBB3,self_loop,self_loop,1.0,1.0
ERBB4,ERBB4,self_loop,self_loop,0.49965643882751465,0.5003010630607605
FGFR1,FGFR1,self_loop,self_loop,0.4997982978820801,0.500396728515625
FGFR3,FGFR3,self_loop,self_loop,1.0,1.0
FGFR2,FGFR2,self_loop,self_loop,1.0,1.0
FGFR4,FGFR4,self_loop,self_loop,1.0,1.0
FLT1,FLT1,self_loop,self_loop,1.0,1.0
FLT3,FLT3,self_loop,self_loop,1.0,1.0
FLT4,FLT4,self_loop,self_loop,1.0,1.0
IGF1R,IGF1R,self_loop,self_loop,1.0,1.0
INSR,INSR,self_loop,self_loop,1.0,1.0
KDR,KDR,self_loop,self_loop,1.0,1.0
KIT,KIT,self_loop,self_loop,0.33322152495384216,0.33351919054985046
MET,MET,self_loop,self_loop,0.33324918150901794,0.3335264027118683
NGFR,NGFR,self_loop,self_loop,1.0,1.0
NTRK1,NTRK1,self_loop,self_loop,1.0,1.0
NTRK2,NTRK2,self_loop,self_loop,0.49972471594810486,0.5005407333374023
PDGFRA,PDGFRA,self_loop,self_loop,0.49964720010757446,0.5003485083580017
PDGFRB,PDGFRB,self_loop,self_loop,1.0,1.0
RET,RET,self_loop,self_loop,1.0,1.0
TEK,TEK,self_loop,self_loop,1.0,1.0
CACNG3,CACNG3,self_loop,self_loop,1.0,1.0
CACNG2,CACNG2,self_loop,self_loop,1.0,1.0
CACNG5,CACNG5,self_loop,self_loop,0.4998791515827179,0.5007871985435486
CACNG4,CACNG4,self_loop,self_loop,1.0,1.0
CACNA2D3,CACNA2D3,self_loop,self_loop,1.0,1.0
CACNG8,CACNG8,self_loop,self_loop,0.500042200088501,0.5011228919029236
CACNG7,CACNG7,self_loop,self_loop,1.0,1.0
CACNG6,CACNG6,self_loop,self_loop,1.0,1.0
CACNA1A,CACNA1A,self_loop,self_loop,1.0,1.0
CACNA1B,CACNA1B,self_loop,self_loop,1.0,1.0
CACNA1C,CACNA1C,self_loop,self_loop,1.0,1.0
CACNA1D,CACNA1D,self_loop,self_loop,1.0,1.0
CACNA1E,CACNA1E,self_loop,self_loop,1.0,1.0
CACNA1F,CACNA1F,self_loop,self_loop,1.0,1.0
CACNA1S,CACNA1S,self_loop,self_loop,1.0,1.0
CACNA2D1,CACNA2D1,self_loop,self_loop,1.0,1.0
CACNB1,CACNB1,self_loop,self_loop,1.0,1.0
CACNB2,CACNB2,self_loop,self_loop,1.0,1.0
CACNB3,CACNB3,self_loop,self_loop,1.0,1.0
CACNB4,CACNB4,self_loop,self_loop,1.0,1.0
CACNG1,CACNG1,self_loop,self_loop,1.0,1.0
CACNA1I,CACNA1I,self_loop,self_loop,1.0,1.0
CACNA1H,CACNA1H,self_loop,self_loop,1.0,1.0
CACNA1G,CACNA1G,self_loop,self_loop,1.0,1.0
CACNA2D2,CACNA2D2,self_loop,self_loop,1.0,1.0
CACNA2D4,CACNA2D4,self_loop,self_loop,1.0,1.0
NR4A1,NR4A1,self_loop,self_loop,1.0,1.0
MAPK7,MAPK7,self_loop,self_loop,1.0,1.0
MAP2K5,MAP2K5,self_loop,self_loop,1.0,1.0
NLK,NLK,self_loop,self_loop,1.0,1.0
CDC25B,CDC25B,self_loop,self_loop,1.0,1.0
RPS6KA4,RPS6KA4,self_loop,self_loop,1.0,1.0
RPS6KA5,RPS6KA5,self_loop,self_loop,0.4998286962509155,0.5006322264671326
MAPKAPK3,MAPKAPK3,self_loop,self_loop,1.0,1.0
MAPKAPK2,MAPKAPK2,self_loop,self_loop,1.0,1.0
ATF4,ATF4,self_loop,self_loop,1.0,1.0
MEF2C,MEF2C,self_loop,self_loop,0.4998365342617035,0.5003604888916016
MAX,MAX,self_loop,self_loop,1.0,1.0
DDIT3,DDIT3,self_loop,self_loop,1.0,1.0
ELK4,ELK4,self_loop,self_loop,1.0,1.0
TP53,TP53,self_loop,self_loop,1.0,1.0
