source,target,type,subtype,final_layer_mean_attn,final_layer_max_attn
MIMAT0016903,IGF1,mir_regulates_mrna,,0.024390242993831635,0.024390242993831635
MIMAT0025482,IGF1,mir_regulates_mrna,,0.024390242993831635,0.024390242993831635
MIMAT0027430,IGF1,mir_regulates_mrna,,0.024390242993831635,0.024390242993831635
MIMAT0027583,IGF1,mir_regulates_mrna,,0.024390242993831635,0.024390242993831635
MIMAT0027595,IGF1,mir_regulates_mrna,,0.024390242993831635,0.024390242993831635
MIMAT0027634,IGF1,mir_regulates_mrna,,0.024390242993831635,0.024390242993831635
MIMAT0002175,IGF1,mir_regulates_mrna,,0.024390242993831635,0.024390242993831635
MIMAT0003271,FASLG,mir_regulates_mrna,,1.0,1.0
MIMAT0000070,TGFB1,mir_regulates_mrna,,0.5,0.5
MIMAT0000103,TGFB1,mir_regulates_mrna,,0.5,0.5
MIMAT0019778,CACNA1B,mir_regulates_mrna,,1.0,1.0
MIMAT0000427,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0015023,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0015052,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0016853,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0016900,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0018940,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0019023,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0019895,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0027353,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0027408,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0027456,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0027520,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0027573,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0028109,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0000086,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0019021,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0021034,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0019853,CACNA1C,mir_regulates_mrna,,0.0555555559694767,0.0555555559694767
MIMAT0000088,CACNA1E,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0004703,CACNA1E,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027582,CACNA1E,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0003273,CACNA1E,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0005459,CACNA1E,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0004918,CACNA1E,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0019233,CACNA2D1,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0019977,CACNA2D1,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0019854,CACNA2D1,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0019849,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0015089,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0016901,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0019882,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0021128,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027408,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027470,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027491,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027507,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027666,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027675,CACNB1,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0004491,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0004492,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0000731,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0018971,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0019814,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0021124,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0022260,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0027426,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0027520,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0027614,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0027631,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0000069,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0016881,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0018349,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0027543,CACNB2,mir_regulates_mrna,,0.06666667014360428,0.06666667014360428
MIMAT0001080,CACNB3,mir_regulates_mrna,,1.0,1.0
MIMAT0000083,CACNB4,mir_regulates_mrna,,1.0,1.0
MIMAT0009206,CACNG1,mir_regulates_mrna,,0.5,0.5
MIMAT0019361,CACNG1,mir_regulates_mrna,,0.5,0.5
MIMAT0022714,CSF1,mir_regulates_mrna,,0.1428571492433548,0.1428571492433548
MIMAT0005871,CSF1,mir_regulates_mrna,,0.1428571492433548,0.1428571492433548
MIMAT0022273,CSF1,mir_regulates_mrna,,0.1428571492433548,0.1428571492433548
MIMAT0027688,CSF1,mir_regulates_mrna,,0.1428571492433548,0.1428571492433548
MIMAT0000454,CSF1,mir_regulates_mrna,,0.1428571492433548,0.1428571492433548
MIMAT0003945,CSF1,mir_regulates_mrna,,0.1428571492433548,0.1428571492433548
MIMAT0030422,CSF1,mir_regulates_mrna,,0.1428571492433548,0.1428571492433548
MIMAT0000422,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0000756,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0019050,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0022293,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0027358,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0027539,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0027655,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0028116,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0003256,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0027032,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0019928,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0023694,FGF1,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0010195,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000064,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000066,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000095,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0004564,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0004592,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000427,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000432,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000455,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0003385,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000720,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0004692,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000770,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0002833,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0002856,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0002874,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0003163,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0003255,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0003294,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0003298,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0004948,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0005929,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0006767,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0026917,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0013517,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019200,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0014988,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0015021,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0016881,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0018083,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0018980,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019698,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019721,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019815,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019838,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019896,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019953,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019960,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019978,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0022288,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0022491,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0024597,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027363,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027381,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027391,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027402,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027429,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027508,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027535,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027562,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027640,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027647,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0028118,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0028119,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0028212,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0028224,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0030998,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0031012,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0033692,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000261,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000415,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000435,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0000437,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0002811,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0002834,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0002838,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0004794,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0003248,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0003299,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0022710,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0015002,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0016851,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0018978,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019082,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0019847,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0021043,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0021045,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0025478,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027425,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027448,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027549,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027624,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0027686,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0028115,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0030413,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0031181,IGF1R,mir_regulates_mrna,,0.011627906933426857,0.011627906933426857
MIMAT0004515,KITLG,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0005457,KITLG,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0002862,KITLG,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0000265,PPP3R1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0000268,PPP3R1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0004780,PPP3R1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0019895,PPP3R1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027370,PPP3R1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027427,PPP3R1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0000762,CACNA1I,mir_regulates_mrna,,1.0,1.0
MIMAT0004762,CACNA2D2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0025852,CACNA2D2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0015024,CACNA2D2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0015026,CACNA2D2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0027448,CACNA2D2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0004920,ERBB2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0032026,ERBB2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0015008,ERBB2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0018090,ERBB2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0027683,ERBB2,mir_regulates_mrna,,0.20000000298023224,0.20000000298023224
MIMAT0027402,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0027503,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0027553,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0028116,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0028117,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0005930,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0016863,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0022696,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0000760,ERBB3,mir_regulates_mrna,,0.1111111119389534,0.1111111119389534
MIMAT0018944,RPS6KA1,mir_regulates_mrna,,0.5,0.5
MIMAT0019720,RPS6KA1,mir_regulates_mrna,,0.5,0.5
MIMAT0019896,RPS6KA2,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027550,RPS6KA2,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0004982,RPS6KA2,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0021033,RPS6KA2,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0015052,RPS6KA2,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027038,RPS6KA2,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0015023,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0018190,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0019015,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0022491,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0002830,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0003292,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0005929,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0019715,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0019939,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027426,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027526,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027550,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027662,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0028119,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000422,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0019737,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027470,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027614,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027666,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027672,RPS6KA4,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000265,NTRK2,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0000617,NTRK2,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0000765,NTRK2,mir_regulates_mrna,,0.3333333432674408,0.3333333432674408
MIMAT0000072,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0004595,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0002830,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0004794,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0019908,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0025841,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0027400,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0027544,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0030986,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0000066,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0027443,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0000717,RAP1A,mir_regulates_mrna,,0.0833333358168602,0.0833333358168602
MIMAT0000098,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000099,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0026474,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000244,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000250,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000420,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0001339,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0002821,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0014999,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0018074,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0018984,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0019031,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000084,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0022844,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000419,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0002877,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0017986,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0018109,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0022736,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0027667,RAP1B,mir_regulates_mrna,,0.05000000074505806,0.05000000074505806
MIMAT0000255,AKT1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0000756,AKT1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027633,AKT1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027549,AKT1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0004609,AKT1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0027429,AKT1,mir_regulates_mrna,,0.1666666716337204,0.1666666716337204
MIMAT0000092,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0000680,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0015004,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0019363,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0019855,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027516,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027536,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027634,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0000255,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0018088,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0027416,TGFBR2,mir_regulates_mrna,,0.09090909361839294,0.09090909361839294
MIMAT0000222,IRAK1,mir_regulates_mrna,,1.0,1.0
MIMAT0000255,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0004598,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0000680,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0000685,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0000738,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0002875,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0018083,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0018357,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027396,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027418,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027486,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027620,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027643,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027650,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0033692,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0000069,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0000443,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0005883,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0022724,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0012735,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0014989,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0022487,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027391,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027412,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027432,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0027646,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0000075,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
MIMAT0000251,VEGFA,mir_regulates_mrna,,0.03333333507180214,0.03333333507180214
