layer,source,target,edge_type,edge_subtype,mean_attention,head_1_attention,head_2_attention,head_3_attention,head_4_attention
1,FLT3,fu:727cb396,gene_to_fu,,0.03686779364943504,0.036868490278720856,0.03686892241239548,0.03669741749763489,0.03703634813427925
1,FLT4,fu:727cb396,gene_to_fu,,0.037245191633701324,0.03716690093278885,0.03753816708922386,0.03721150383353233,0.037064190953969955
1,IGF1R,fu:727cb396,gene_to_fu,,0.036958277225494385,0.037219323217868805,0.036320701241493225,0.03728124871850014,0.03701183944940567
1,INSR,fu:727cb396,gene_to_fu,,0.03703309968113899,0.03726327419281006,0.03657332435250282,0.03732734173536301,0.03696846589446068
1,KDR,fu:727cb396,gene_to_fu,,0.03692378103733063,0.036870718002319336,0.03688647970557213,0.0369124561548233,0.037025466561317444
1,KIT,fu:727cb396,gene_to_fu,,0.03685439005494118,0.03662101551890373,0.03694303706288338,0.03684867173433304,0.03700483962893486
1,MET,fu:727cb396,gene_to_fu,,0.03682969510555267,0.036697689443826675,0.03682863712310791,0.036789748817682266,0.037002719938755035
1,NGFR,fu:727cb396,gene_to_fu,,0.03733300790190697,0.036763619631528854,0.03865039348602295,0.03685401380062103,0.03706400468945503
1,NTRK1,fu:727cb396,gene_to_fu,,0.037364132702350616,0.03727171570062637,0.037817131727933884,0.037337955087423325,0.037029728293418884
1,NTRK2,fu:727cb396,gene_to_fu,,0.03693078085780144,0.03678496927022934,0.036908019334077835,0.03698716685175896,0.03704296424984932
1,PDGFRA,fu:727cb396,gene_to_fu,,0.03683708235621452,0.03662003204226494,0.036726146936416626,0.03704025223851204,0.03696189820766449
1,PDGFRB,fu:727cb396,gene_to_fu,,0.03716714307665825,0.037094056606292725,0.03714999929070473,0.03738913685083389,0.03703538700938225
1,RET,fu:727cb396,gene_to_fu,,0.03736079856753349,0.037057917565107346,0.03823605179786682,0.03710736334323883,0.037041861563920975
1,TEK,fu:727cb396,gene_to_fu,,0.037050649523735046,0.037030383944511414,0.03707994148135185,0.03701430559158325,0.037077970802783966
1,CACNG3,fu:bd379c39,gene_to_fu,,0.03853258490562439,0.03881746530532837,0.03890465945005417,0.03791945055127144,0.038488756865262985
1,CACNG2,fu:bd379c39,gene_to_fu,,0.038437873125076294,0.03853621706366539,0.0388881154358387,0.03791387379169464,0.038413289934396744
1,CACNG5,fu:bd379c39,gene_to_fu,,0.03858540952205658,0.039229996502399445,0.038632556796073914,0.03813618794083595,0.03834288939833641
1,CACNG4,fu:bd379c39,gene_to_fu,,0.03859003633260727,0.03893110901117325,0.038920946419239044,0.038040466606616974,0.03846761956810951
1,CACNA2D3,fu:bd379c39,gene_to_fu,,0.038203995674848557,0.037765804678201675,0.03817090764641762,0.03847842290997505,0.03840084373950958
1,CACNG8,fu:bd379c39,gene_to_fu,,0.03886205703020096,0.038578227162361145,0.0394015870988369,0.038941640406847,0.03852677345275879
1,CACNG7,fu:bd379c39,gene_to_fu,,0.03860693797469139,0.0390620082616806,0.03892944008111954,0.038053784519433975,0.03838251903653145
1,CACNG6,fu:bd379c39,gene_to_fu,,0.03907210752367973,0.03934105858206749,0.04027592018246651,0.0383625254034996,0.03830892592668533
1,CACNA1A,fu:bd379c39,gene_to_fu,,0.03834640979766846,0.038332290947437286,0.037899862974882126,0.03865882009267807,0.038494668900966644
1,CACNA1B,fu:bd379c39,gene_to_fu,,0.03849342465400696,0.038455285131931305,0.03827063739299774,0.0387180931866169,0.03852968290448189
1,CACNA1C,fu:bd379c39,gene_to_fu,,0.038328953087329865,0.03806415945291519,0.038261208683252335,0.0385509729385376,0.038439471274614334
1,CACNA1D,fu:bd379c39,gene_to_fu,,0.03828222304582596,0.03826882690191269,0.037908885627985,0.038468580693006516,0.038482584059238434
1,CACNA1E,fu:bd379c39,gene_to_fu,,0.03850382938981056,0.03845376521348953,0.03836812078952789,0.038669735193252563,0.03852369636297226
1,CACNA1F,fu:bd379c39,gene_to_fu,,0.03860985487699509,0.03858637064695358,0.03840320557355881,0.038941968232393265,0.03850788623094559
1,CACNA1S,fu:bd379c39,gene_to_fu,,0.03840036690235138,0.03867795318365097,0.0376296304166317,0.03882285952568054,0.03847102075815201
1,CACNA2D1,fu:bd379c39,gene_to_fu,,0.03818212449550629,0.037793438881635666,0.037956394255161285,0.03857588395476341,0.03840278834104538
1,CACNB1,fu:bd379c39,gene_to_fu,,0.038208331912755966,0.03811401128768921,0.03800491243600845,0.038218941539525986,0.038495469838380814
1,CACNB2,fu:bd379c39,gene_to_fu,,0.038217395544052124,0.03789795935153961,0.03840978071093559,0.03804639354348183,0.038515444844961166
1,CACNB3,fu:bd379c39,gene_to_fu,,0.038325488567352295,0.03797931224107742,0.03835552930831909,0.038424745202064514,0.03854236751794815
1,CACNB4,fu:bd379c39,gene_to_fu,,0.03824193403124809,0.038239799439907074,0.03777569904923439,0.038453247398138046,0.03849898651242256
1,CACNG1,fu:bd379c39,gene_to_fu,,0.03859078139066696,0.039309244602918625,0.038885075598955154,0.03792659193277359,0.03824220970273018
1,CACNA1I,fu:bd379c39,gene_to_fu,,0.038472872227430344,0.03846976161003113,0.03813673555850983,0.03877643495798111,0.03850856050848961
1,CACNA1H,fu:bd379c39,gene_to_fu,,0.03871866315603256,0.038657281547784805,0.03879060223698616,0.03882099688053131,0.038605764508247375
1,CACNA1G,fu:bd379c39,gene_to_fu,,0.03865805268287659,0.038725245743989944,0.0383465476334095,0.0390331968665123,0.0385272242128849
1,CACNA2D2,fu:bd379c39,gene_to_fu,,0.03832816705107689,0.03778962790966034,0.03857630491256714,0.03846360743045807,0.03848312422633171
1,CACNA2D4,fu:bd379c39,gene_to_fu,,0.03820020705461502,0.037923816591501236,0.03789675980806351,0.03858271613717079,0.03839753568172455
1,NR4A1,fu:14d50a78,gene_to_fu,,0.5045862793922424,0.49651452898979187,0.5226047039031982,0.49968481063842773,0.4995410740375519
1,MAPK7,fu:f05aba10,gene_to_fu,,0.5049766302108765,0.49440068006515503,0.5255709290504456,0.49995771050453186,0.4999772906303406
1,MAP2K5,fu:faf1b7e0,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,NLK,fu:db8a4a8a,gene_to_fu,,0.504906952381134,0.49378857016563416,0.5264078974723816,0.5004261136054993,0.4990052580833435
1,CDC25B,fu:e45fbd5c,gene_to_fu,,0.504551112651825,0.4961274564266205,0.5208197236061096,0.5013599991798401,0.4998972713947296
1,RPS6KA4,fu:b8ada536,gene_to_fu,,0.336883008480072,0.3330978751182556,0.34549853205680847,0.33558085560798645,0.3333548605442047
1,RPS6KA5,fu:b8ada536,gene_to_fu,,0.3334219455718994,0.32885077595710754,0.3388034403324127,0.3337195813655853,0.33231407403945923
1,MAPKAPK3,fu:8c7ba104,gene_to_fu,,0.33537423610687256,0.33110058307647705,0.3445151746273041,0.3331335186958313,0.3327476382255554
1,MAPKAPK2,fu:8c7ba104,gene_to_fu,,0.33489397168159485,0.3309606611728668,0.3437243402004242,0.3316550552845001,0.33323583006858826
1,ATF4,fu:7bca3a7b,gene_to_fu,,0.3364132046699524,0.32757413387298584,0.3550669848918915,0.3312222957611084,0.33178940415382385
1,MEF2C,fu:f101a6f1,gene_to_fu,,0.5037524700164795,0.4959500730037689,0.5183766484260559,0.5016408562660217,0.4990423023700714
1,MAX,fu:45df5340,gene_to_fu,,0.5011529326438904,0.4968840181827545,0.5132384896278381,0.4971134066581726,0.4973757565021515
1,DDIT3,fu:dda08e08,gene_to_fu,,0.5021712183952332,0.49767613410949707,0.5161271095275879,0.4974088668823242,0.49747276306152344
1,ELK4,fu:0a37beb9,gene_to_fu,,0.5029251575469971,0.4955572485923767,0.5194174647331238,0.4974655508995056,0.49926048517227173
1,TP53,fu:31725aa3,gene_to_fu,,0.337462842464447,0.3283335566520691,0.35725459456443787,0.3312937319278717,0.3329695463180542
1,ELK1,fu:5fde3828,gene_to_fu,,0.3384692966938019,0.3299807608127594,0.35876521468162537,0.3318885266780853,0.33324265480041504
1,ATF2,fu:bfc9ae48,gene_to_fu,,0.5031425952911377,0.4929386079311371,0.5225076079368591,0.4977852404117584,0.4993390142917633
1,MAPK14,fu:5800992d,gene_to_fu,,0.12617141008377075,0.12380793690681458,0.13140137493610382,0.12485506385564804,0.12462123483419418
1,MAPK11,fu:5800992d,gene_to_fu,,0.12662182748317719,0.12437541037797928,0.13266809284687042,0.12457163631916046,0.12487214803695679
1,MAPK13,fu:5800992d,gene_to_fu,,0.12581832706928253,0.12366849929094315,0.13081875443458557,0.12420192360877991,0.1245841532945633
1,MAPK12,fu:5800992d,gene_to_fu,,0.12626557052135468,0.12335067987442017,0.13249559700489044,0.12453208863735199,0.1246839389204979
1,PPP5C,fu:306b6021,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,MAP2K6,fu:5e60e9dc,gene_to_fu,,0.14510491490364075,0.14115895330905914,0.15531954169273376,0.14151501655578613,0.14242614805698395
1,MAP2K3,fu:416a5afd,gene_to_fu,,0.14522039890289307,0.1408054381608963,0.15596996247768402,0.1416010707616806,0.14250512421131134
1,DUSP10,fu:da3df1ca,gene_to_fu,,0.12359350919723511,0.12352950125932693,0.12073610723018646,0.1254294365644455,0.12467898428440094
1,DUSP2,fu:da3df1ca,gene_to_fu,,0.12660041451454163,0.12650056183338165,0.13011614978313446,0.12458612024784088,0.1251988410949707
1,DUSP4,fu:da3df1ca,gene_to_fu,,0.12537412345409393,0.12544672191143036,0.12615226209163666,0.12476478517055511,0.1251327395439148
1,DUSP5,fu:da3df1ca,gene_to_fu,,0.12561558187007904,0.12481572479009628,0.12844344973564148,0.12411234527826309,0.1250908076763153
1,DUSP7,fu:da3df1ca,gene_to_fu,,0.12428092956542969,0.12391582131385803,0.12339247763156891,0.12503471970558167,0.12478072196245193
1,DUSP8,fu:da3df1ca,gene_to_fu,,0.1250646412372589,0.1253664195537567,0.12412067502737045,0.12548711895942688,0.1252843290567398
1,DUSP9,fu:da3df1ca,gene_to_fu,,0.12575915455818176,0.12631389498710632,0.12621134519577026,0.12541505694389343,0.12509632110595703
1,DUSP16,fu:da3df1ca,gene_to_fu,,0.12371163815259933,0.12411137670278549,0.12082753330469131,0.12517040967941284,0.12473723292350769
1,DUSP3,fu:7da6eba5,gene_to_fu,,0.25025755167007446,0.25348472595214844,0.2509019672870636,0.2480461299419403,0.2485974133014679
1,PTPN7,fu:7da6eba5,gene_to_fu,,0.250857412815094,0.249527707695961,0.2552787959575653,0.2482575625181198,0.25036561489105225
1,PTPRR,fu:7da6eba5,gene_to_fu,,0.24878057837486267,0.2488943636417389,0.24579204618930817,0.24997371435165405,0.250462144613266
1,PTPN5,fu:7da6eba5,gene_to_fu,,0.2501044273376465,0.24809321761131287,0.24802714586257935,0.25372257828712463,0.25057482719421387
1,PPM1A,fu:5dc42453,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,AKT3,fu:41203a8a,gene_to_fu,,0.3325658142566681,0.33288663625717163,0.33081522583961487,0.33339715003967285,0.333164244890213
1,AKT1,fu:41203a8a,gene_to_fu,,0.333162397146225,0.3329259157180786,0.33342593908309937,0.33310526609420776,0.3331924378871918
1,AKT2,fu:41203a8a,gene_to_fu,,0.3342718183994293,0.33418741822242737,0.33575889468193054,0.3334976136684418,0.3336432874202728
1,TAOK3,fu:0c8f7154,gene_to_fu,,0.332975834608078,0.3332354724407196,0.33206284046173096,0.3336261510848999,0.3329788148403168
1,TAOK1,fu:0c8f7154,gene_to_fu,,0.3327673673629761,0.33286648988723755,0.3319685161113739,0.3329634368419647,0.33327099680900574
1,TAOK2,fu:0c8f7154,gene_to_fu,,0.3342568278312683,0.33389800786972046,0.33596864342689514,0.33341044187545776,0.33375024795532227
1,MAP3K4,fu:8cf03d63,gene_to_fu,,0.5024756193161011,0.4929248094558716,0.5175157189369202,0.4998408257961273,0.49962112307548523
1,HSPB1,fu:6953fac9,gene_to_fu,,0.33929023146629333,0.3337954878807068,0.35980281233787537,0.33126771450042725,0.33229491114616394
1,MAP3K7,fu:cabad419,gene_to_fu,,0.25268810987472534,0.24633027613162994,0.26446545124053955,0.2503052055835724,0.24965161085128784
1,MAP3K5,fu:aacf07bb,gene_to_fu,,0.20287945866584778,0.19688113033771515,0.21384605765342712,0.20133349299430847,0.19945713877677917
1,MAP3K6,fu:e9c5128e,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,MAP3K20,fu:8ce177b4,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,MAP3K12,fu:1ee1c600,gene_to_fu,,0.5021373629570007,0.5019792914390564,0.5043572187423706,0.501848042011261,0.5003650784492493
1,MAP3K13,fu:1ee1c600,gene_to_fu,,0.4978625774383545,0.4980207085609436,0.4956427812576294,0.4981519877910614,0.49963486194610596
1,MAP3K9,fu:e7b77b07,gene_to_fu,,0.33210068941116333,0.3325445353984833,0.3289894759654999,0.333721786737442,0.33314695954322815
1,MAP3K10,fu:e7b77b07,gene_to_fu,,0.33420783281326294,0.3338150382041931,0.33490678668022156,0.33467599749565125,0.33343350887298584
1,MAP3K21,fu:e7b77b07,gene_to_fu,,0.33369147777557373,0.3336404860019684,0.3361037075519562,0.33160218596458435,0.3334195613861084
1,MAP4K2,fu:b8f9f795,gene_to_fu,,0.5047400593757629,0.4966364800930023,0.5202962160110474,0.5029094219207764,0.49911805987358093
1,STK3,fu:b9db94ef,gene_to_fu,,0.33365723490715027,0.3299162685871124,0.3396145701408386,0.33231404423713684,0.3327840268611908
1,STK4,fu:b9db94ef,gene_to_fu,,0.3343384861946106,0.33018404245376587,0.3402232229709625,0.3339333236217499,0.3330133259296417
1,ECSIT,fu:3285e573,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,TAB2,fu:545ebf7d,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,TAB1,fu:d7d24a4c,gene_to_fu,,0.25382059812545776,0.24577617645263672,0.26815980672836304,0.2521093189716339,0.2492370456457138
1,GADD45G,fu:41822415,gene_to_fu,,0.3333031237125397,0.333524227142334,0.332229882478714,0.33396077156066895,0.33349764347076416
1,GADD45A,fu:41822415,gene_to_fu,,0.33405154943466187,0.33425626158714294,0.33536264300346375,0.33291539549827576,0.3336718678474426
1,GADD45B,fu:41822415,gene_to_fu,,0.3326452970504761,0.33221954107284546,0.3324074447154999,0.3331238329410553,0.3328304588794708
1,TRAF6,fu:4d346bcc,gene_to_fu,,0.25252994894981384,0.2465684711933136,0.2625821530818939,0.25158828496932983,0.2493809014558792
1,DAXX,fu:02465256,gene_to_fu,,0.3365282416343689,0.32697999477386475,0.3505038022994995,0.3358767628669739,0.332752525806427
1,TRAF2,fu:af1b2d2f,gene_to_fu,,0.5049692392349243,0.4957510828971863,0.5233173370361328,0.5014709830284119,0.49933743476867676
1,CASP3,fu:eda4acea,gene_to_fu,,0.5028262734413147,0.49625304341316223,0.5187641382217407,0.49800848960876465,0.49827948212623596
1,CD14,fu:cec976f1,gene_to_fu,,1.0,1.0,1.0,1.0,1.0
1,TGFBR1,fu:e1dd59a5,gene_to_fu,,0.3365558087825775,0.3310990631580353,0.3472834527492523,0.33471497893333435,0.3331257402896881
1,TGFBR2,fu:e1dd59a5,gene_to_fu,,0.3338489234447479,0.331034392118454,0.33727556467056274,0.3341796100139618,0.3329061269760132
1,FAS,fu:12950895,gene_to_fu,,0.5035877823829651,0.4959099590778351,0.5223432183265686,0.49787890911102295,0.49821898341178894
1,IL1R1,fu:9274968e,gene_to_fu,,0.33371978998184204,0.33068737387657166,0.33803239464759827,0.33313122391700745,0.3330281674861908
1,IL1RAP,fu:9274968e,gene_to_fu,,0.3357735872268677,0.3309451937675476,0.3436671197414398,0.3356519639492035,0.3328300714492798
1,TNFRSF1A,fu:cb1c88d1,gene_to_fu,,0.50541090965271,0.4972172975540161,0.522226095199585,0.5031757354736328,0.4990245997905731
1,TGFB1,fu:619d8916,gene_to_fu,,0.33541998267173767,0.3359801769256592,0.3386753499507904,0.33348527550697327,0.33353909850120544
1,TGFB2,fu:619d8916,gene_to_fu,,0.3319437801837921,0.33182424306869507,0.3310062885284424,0.33135318756103516,0.33359140157699585
1,TGFB3,fu:619d8916,gene_to_fu,,0.3326362669467926,0.3321956396102905,0.3303183913230896,0.3351615369319916,0.3328695297241211
1,IL1A,fu:5b3ce1d9,gene_to_fu,,0.4993571639060974,0.4995119869709015,0.49806398153305054,0.5001196265220642,0.4997329115867615
1,IL1B,fu:5b3ce1d9,gene_to_fu,,0.5006428360939026,0.5004880428314209,0.5019360184669495,0.4998803734779358,0.5002670288085938
