Gene.ID
6283
9398
1241
241
144423
25798
3927
2539
5580
2896
311
4332
2204
80325
23604
8794
4542
8825
3684
50619
257106
653361
8778
8993
2219
2153
56729
3059
3101
23765
1087
54849
64333
55262
26034
9051
6282
3689
84418
3934
4758
1088
2997
8291
65010
100126270
4627
1053
11026
706
5509
8021
27243
4987
272
92714
79803
1116
54754
2242
2280
7940
6843
221
5607
4046
7454
128346
10970
4973
7009
7033
1535
79887
5880
397
5724
9764
10321
8326
51741
138151
8875
1084
2516
54985
2580
64218
10347
978
5005
3579
7077
7439
10423
54932
23550
11240
10636
5216
25797
9120
5829
7305
23601
85329
55744
3240
128646
359845
10859
6947
10095
27202
55350
5230
11060
2870
54848
5058
5913
199675
728
9516
4818
8928
353514
6277
2357
4520
1244
1845
9770
9114
1118
55969
29114
54083
5273
64411
64757
5210
306
5333
64748
3482
10312
284323
51291
26503
64427
29990
1509
29992
2358
9927
317
23542
8740
8972
2207
79932
116369
388533
240
9938
9725
2745
83478
9146
4680
55793
7357
3931
10509
152007
2647
5671
51207
10533
953
2992
26000
6703
27158
3250
163778
146225
5997
3566
8408
1536
8218
9926
2319
10394
9537
4317
10627
10610
9885
10023
201799
57804
8807
2681
23363
832
57104
126308
57096
2783
100131112
2217
5531
383
3614
9536
150372
147111
80853
8728
10906
79585
6700
56897
79689
57126
4640
79722
57245
7135
26279
81619
8897
3385
64101
150166
5594
566
2821
10313
10612
6737
4125
94025
825
80764
10010
55911
11033
23562
338692
6645
1432
9744
10562
9948
11078
1955
11027
10287
6494
1512
401124
4210
26952
64926
55711
7832
54682
2215
440193
3958
23031
63925
3936
57085
55654
94097
5372
54461
115817
6256
64403
116985
6449
10121
57617
5208
84067
5199
8566
26578
1991
50856
91
3754
27436
30
4756
8677
11337
23373
440603
660
2533
5329
9123
6901
83463
56882
2787
10487
126208
553115
66002
4215
120425
26030
29108
64744
5836
55062
4807
7529
1378
7297
165904
5795
50506
2214
124565
120892
55741
26239
6620
7409
50617
55825
25984
64220
58476
79056
5524
5355
7464
6037
81
8263
57520
57616
9341
283229
3603
54472
6036
5998
1187
150275
3561
58189
10227
3700
10272
6304
343990
8968
2878
27141
1299
762
597
253959
1822
9914
55790
54491
10956
3171
1409
3635
11024
2259
92799
8555
867
122953
55909
22921
23345
1072
143689
6653
55908
23030
58190
366
83638
5777
9895
1584
4580
2355
58985
9600
79930
25946
4084
3772
26999
51324
10195
1821
9758
2180
8639
4482
1130
22834
634
196264
5525
1511
113452
8079
4802
23307
147179
7094
56655
51296
10066
79089
6850
117581
1794
8530
56098
189
5768
5899
23053
28988
79958
8613
3570
6556
57834
10261
5294
85450
168544
2588
90362
147138
6598
81577
29982
100113407
135
10400
79674
688
146853
80781
23046
933
51738
2538
4849
290
10170
55135
8355
1949
11336
6840
11153
80301
56261
10092
5351
6809
83853
9940
284996
22990
57192
409
90693
6793
9473
56097
11070
84628
51085
60672
5934
10043
8514
65018
55357
11247
79094
5008
7791
6402
5675
5873
84166
26232
6539
23581
100128977
63935
8372
8517
6050
5330
177
3267
10076
8751
25824
57469
100128198
643382
84440
25777
57622
51316
10178
29855
132160
55113
3034
92691
9545
55
79971
55576
80332
4689
51146
6195
8522
23582
6753
29097
56130
7132
10804
2137
5892
6404
5657
84687
313
10288
80216
7414
8705
55505
151162
9507
59342
8290
27154
4968
3305
2810
83933
80024
2052
642780
8912
2264
120224
2771
83605
8741
10154
404093
4836
11068
54920
58986
3866
9619
3107
51094
10870
5606
2192
6285
9185
79847
255738
6892
9038
5212
1608
6275
1400
5582
79671
4249
79670
27284
1520
26173
54997
10335
23476
114882
84498
3133
410
22978
58526
2592
10053
55765
51547
340419
207
7850
7025
6603
57458
9922
23287
286272
5547
259307
11285
26253
4835
4043
8987
5226
7096
822
4815
23523
55001
6667
7456
58485
482
55129
8694
8356
3106
2124
78995
22894
1311
396
51228
6881
26092
9501
5553
9236
5973
148696
3557
5315
7849
3660
80896
9898
30011
4814
5753
8273
3881
5937
9842
51700
342035
30012
3750
25769
8509
25816
26191
4660
57130
57633
526
6572
5413
23385
23263
5149
50674
221692
1364
55716
57541
1579
2529
7942
1178
6688
56977
93444
200931
84619
201266
5571
101
5306
28232
309
80223
27180
2316
7091
1565
2301
10588
158297
11102
114904
6522
1066
51160
79602
9582
7060
2678
9815
932
3508
26205
55529
117289
533
3675
3083
5603
11264
23220
282467
2822
10565
1670
26001
58472
57210
665
10460
7351
388552
400236
79567
9965
5447
7226
8609
5347
6386
54210
393
23510
5034
64843
9138
51571
5598
57690
1785
10100
10875
10221
246
5894
271
26268
55687
56896
8497
2990
929
5989
3882
7408
11177
56935
5029
10658
148189
3897
51507
285126
1089
2201
9267
230
10505
9311
18
4277
5988
6515
51074
27334
124935
8635
1912
54676
9465
121274
5905
9853
137886
30819
9022
11190
1890
51411
27030
80315
2256
114898
2597
29920
3613
3554
8527
1142
8733
5002
4776
203
10458
64780
2786
81565
8659
57553
3985
8895
2304
5663
27020
147798
8837
537
57140
284701
5293
114885
29095
6799
4739
206358
4296
51192
810
6397
22950
2342
90133
6754
55968
25778
23092
5936
26037
192670
10008
11214
51246
2936
11045
23500
5968
6774
6439
84958
6355
23520
54879
3920
57035
2309
3749
2036
9362
22934
10625
90678
3475
317649
6698
55959
54658
5336
3889
392
9094
2872
55220
28996
59339
56927
9170
3804
29850
2832
10912
7879
259282
6503
4245
114794
2591
56981
4926
9640
55636
115207
10814
4440
7421
79786
80740
26996
26539
694
6051
9690
8495
1438
5298
2693
79961
10538
51343
831
146705
339287
5747
55196
11079
25832
79171
6583
6300
8288
8876
23181
81704
55454
79095
650669
1141
91010
846
2203
6907
22879
10320
162989
113277
79709
55303
8843
5261
29
23095
51314
3362
55957
1188
84976
8535
202
51330
8045
4590
2202
56006
2760
1797
3991
6196
3665
6757
3857
79641
338758
51760
5585
8870
5959
3856
23428
55625
79890
1476
8861
374887
23102
150468
26
22844
951
27173
11344
80198
79908
3163
23315
2931
24144
997
4586
10618
23218
4155
2825
10990
10279
147872
84926
8907
79042
57221
51816
5802
7156
170954
217
4610
8992
10087
5236
3140
64078
250
79446
51304
199731
54838
1442
349236
3930
10495
6388
23213
84289
1843
405
2782
5271
9993
3767
80728
9368
10762
7165
1903
64599
5916
29959
54518
63939
23305
150572
6904
387755
5608
3753
7130
57653
26577
55201
7084
65125
23759
203328
6097
9444
29916
3737
161
375759
3303
23462
3664
341567
9918
2969
3883
8676
2975
63035
8755
56731
118471
5170
7321
3705
54101
84925
369
100129850
170302
64324
64409
51537
11320
7379
55855
2526
79660
2932
64395
84229
51438
50632
79811
642587
11035
79883
390035
5645
4762
63929
64236
4861
79818
196883
79364
5518
29113
57292
732253
29998
64397
9480
734
3811
142827
5364
4992
113878
826
80774
3399
10548
5794
113444
55301
79616
11107
23214
1471
29098
4629
5093
80201
6827
5672
2103
6315
80824
7052
375686
51733
1307
9726
4501
54553
80150
284451
65266
9260
1848
56946
6654
283129
2030
2113
56241
340075
9879
3142
9722
94031
966
4140
3061
54552
84645
7378
2040
100129550
7170
10383
51755
23324
146923
2730
51663
140460
4900
79849
682
9189
4185
4010
79650
5681
9253
51105
5069
84314
8904
6580
58480
3000
23120
51312
9375
116092
23125
54785
126075
3226
257019
55191
6470
10245
56674
79002
285512
9525
23474
3683
827
94005
5379
9333
4110
10044
719
1813
256435
643
23135
128989
115703
2583
23746
84986
1146
8822
3628
49860
3980
10645
54805
11237
3430
81552
55799
637
83637
162979
9049
23210
6528
2000
10985
2830
2720
9980
56850
6839
50853
2314
4507
1231
53918
3310
5164
23424
2313
5957
24139
8683
118429
7867
29989
58531
9718
7097
613126
51006
29944
10602
54998
6272
55603
100127937
3623
6923
1317
1593
79170
23370
55647
5806
489
342667
5673
89853
2890
7295
56658
43
1435
122046
1606
23387
1050
5730
8019
53588
9031
54503
7030
6339
22985
6048
774
9358
10278
64777
2880
54947
79155
23670
6860
2882
8269
7059
57125
54790
54964
27013
79892
57242
1586
9021
91582
23240
9056
57535
200014
11074
6648
22900
115350
51363
153684
8742
23276
283551
81875
126695
3257
1861
57089
7133
7039
10868
7780
4326
10507
11318
746
23001
10809
11316
4782
9609
166929
55356
10993
10298
7375
54441
26190
57540
23130
8433
23309
5348
2189
8799
9448
3632
527
1209
916
54955
51
80319
10864
57707
2253
286257
3805
934
666
92999
10094
2525
3481
3624
1760
9854
11328
1889
2859
7520
1470
6237
8826
7626
88455
829
336
3707
8503
22905
4214
22838
3645
51762
6474
5456
23112
6778
5354
27004
2840
9765
10945
9961
51279
10841
132864
9920
1774
10653
5307
145645
148113
9826
8402
6327
51440
26018
6039
10766
1730
100132943
10294
10406
84904
9381
23127
2019
56904
81855
1153
4179
2550
6000
51317
84641
5055
51157
353324
28984
11284
4615
56245
2827
60312
11185
79668
79888
1979
64412
9567
37
2838
23770
6992
9903
27115
285973
6865
1025
10691
5715
116071
10370
9469
128866
56979
7781
944
599
6818
140801
9212
54978
9551
1773
55761
6750
8477
492
57567
56302
3784
440673
23023
968
84901
55036
11057
55924
50813
11313
6372
10052
11018
4157
286
3431
3726
9658
51449
64127
1308
4067
8449
79987
130271
23211
1198
5605
83464
314
79574
29925
6525
2212
4584
1548
219938
8717
4993
3759
7070
140809
23113
4644
11230
93185
7046
10188
55311
2919
9814
26149
5743
51460
4311
25921
51307
27101
79012
221895
9130
6751
5476
9645
1143
26233
5799
1017
283848
6456
162417
3913
51542
1827
2043
2209
642475
3337
57645
10332
27034
83667
2874
3284
9048
3692
10483
4605
10007
8350
25799
11086
57551
200424
353497
57827
6518
808
55188
57161
56301
147808
3340
1282
1232
3611
9633
4731
81622
2049
10140
1472
51290
7813
113419
56894
9862
150837
1305
23200
84251
54980
55315
6041
27342
3105
5680
64072
1953
9296
2556
26024
3199
83658
8991
94120
9294
5987
55111
5346
1674
2118
50848
10239
3338
79626
1051
2829
9709
58496
3851
339745
22861
3263
115708
158747
375346
55867
3565
6521
2692
162466
2035
51599
145786
84255
140803
1628
3978
155061
64778
10437
1394
128637
51527
79937
85442
84905
6509
408
376940
339240
